frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
424,27,27,27,18.437,0.026,30.255,3.946,34.205,29.235
425,25,25,25,18.632,0.038,33.045,3.909,36.958,27.058
426,27,27,27,18.887,0.041,32.021,4.285,36.31,27.54
427,27,27,27,18.712,0.044,29.878,4.406,34.288,29.165
428,25,25,25,19.227,0.038,31.156,5.025,36.186,27.635
429,25,25,25,18.853,0.038,28.776,4.116,32.896,30.399
430,25,25,25,21.327,0.049,28.069,4.044,32.117,31.136
431,27,27,27,18.638,0.038,28.596,4.213,32.814,30.475
432,28,28,28,19.771,0.028,26.972,4.359,31.334,31.914
433,28,28,28,22.684,0.024,27.033,4.813,31.85,31.397
434,28,28,28,22.632,0.025,26.49,4.698,31.192,32.06
435,26,26,26,21.438,0.024,26.804,5.369,32.176,31.079
436,27,27,27,20.675,0.026,29.785,4.494,34.283,29.169
437,26,26,26,18.566,0.023,27.015,4.351,31.369,31.878
438,27,27,27,19.201,0.023,26.522,4.564,31.09,32.165
439,26,26,26,18.503,0.024,27.301,4.42,31.724,31.522
440,25,25,25,19.304,0.022,27.074,4.205,31.282,31.967
441,25,25,25,24.063,0.024,26.115,3.961,30.08,33.245
442,23,23,23,19.306,0.03,26.295,3.862,30.16,33.156
443,26,26,26,19.155,0.028,26.806,4.283,31.093,32.161
444,25,25,25,20.433,0.025,27.15,4.138,31.292,31.957
445,26,26,26,19.654,0.027,26.41,4.235,30.649,32.628
446,27,27,27,18.505,0.028,28.039,4.384,32.426,30.839
447,26,26,26,18.799,0.027,25.972,4.276,30.251,33.056
448,26,26,26,19.207,0.028,26.209,3.926,30.138,33.18
449,26,26,26,19.225,0.028,25.766,4.229,29.999,33.335
450,25,25,25,18.71,0.028,26.187,4.215,30.406,32.888
451,25,25,25,19.261,0.028,30.271,4.352,34.627,28.879
452,25,25,25,18.547,0.031,27.456,4.131,31.591,31.655
453,25,25,25,18.702,0.028,25.81,4.161,29.975,33.361
454,26,26,26,18.831,0.027,25.665,4.524,30.192,33.121
455,26,26,26,19.881,0.028,26.762,3.987,30.753,32.517
456,24,24,24,18.601,0.03,25.606,3.943,29.552,33.838
457,24,24,24,20.583,0.028,26.036,3.946,29.986,33.349
458,23,23,23,19.308,0.027,25.875,3.493,29.372,34.046
459,23,23,23,18.63,0.027,26.78,3.82,30.604,32.675
460,24,24,24,19.798,0.029,26.306,3.939,30.249,33.059
461,21,21,21,18.483,0.026,25.441,3.711,29.155,34.3
462,21,21,21,19.678,0.027,24.848,3.628,28.48,35.112
463,20,20,20,18.521,0.028,24.924,3.346,28.274,35.368
464,20,20,20,18.399,0.027,24.599,3.458,28.061,35.637
465,19,19,19,19.957,0.026,25.198,3.454,28.656,34.897
466,21,21,21,18.764,0.026,27.421,3.429,30.855,32.41
467,22,22,22,18.551,0.027,25.267,3.624,28.894,34.609
468,22,22,22,18.898,0.024,25.809,3.79,29.603,33.78
469,24,24,24,18.503,0.024,25.481,3.992,29.477,33.925
470,22,22,22,18.596,0.026,25.682,3.614,29.299,34.13
471,22,22,22,19.49,0.027,26.174,3.676,29.854,33.496
472,22,22,22,18.799,0.026,25.015,3.782,28.8,34.722
473,22,22,22,18.969,0.025,25.707,3.666,29.377,34.04
474,22,22,22,18.796,0.025,25.066,3.811,28.88,34.626
475,22,22,22,18.714,0.024,24.793,3.72,28.517,35.066
476,20,20,20,19.319,0.026,25.089,3.299,28.391,35.223
477,21,21,21,18.957,0.024,24.701,3.397,28.102,35.585
478,19,19,19,19.243,0.024,25.758,3.135,28.897,34.605
479,21,21,21,18.599,0.025,25.313,3.485,28.802,34.72
480,21,21,21,18.889,0.027,25.178,3.327,28.51,35.076
481,21,21,21,18.799,0.024,25.752,3.466,29.222,34.22
482,20,20,20,18.581,0.023,25.353,3.397,28.753,34.779
483,21,21,21,19.771,0.023,25.524,3.532,29.06,34.411
484,21,21,21,18.622,0.024,25.546,3.569,29.119,34.342
485,20,20,20,18.536,0.024,25.455,3.339,28.796,34.726
486,19,19,19,19.704,0.027,25.373,3.199,28.575,34.996
487,19,19,19,18.489,0.026,24.467,3.26,27.73,36.062
488,19,19,19,18.374,0.025,24.787,3.273,28.064,35.633
489,18,18,18,19.602,0.024,24.447,3.019,27.47,36.404
490,19,19,19,18.451,0.026,24.313,3.181,27.498,36.367
491,18,18,18,18.712,0.028,24.589,3.966,28.56,35.015
492,20,20,20,19.338,0.028,27.527,3.206,30.736,32.536
493,20,20,20,18.578,0.026,24.69,3.141,27.835,35.926
494,22,22,22,18.944,0.026,25.235,3.57,28.81,34.711
495,21,21,21,19.037,0.024,25.127,3.479,28.61,34.953
496,21,21,21,18.462,0.025,25.221,3.592,28.817,34.702
497,21,21,21,22.849,0.028,25.703,3.277,28.984,34.502
498,22,22,22,19.389,0.027,26.02,3.656,29.679,33.693
499,21,21,21,19.461,0.025,26.337,3.666,30.007,33.325
500,20,20,20,18.664,0.027,26.527,3.438,29.969,33.368
501,20,20,20,18.792,0.028,29.041,3.406,32.451,30.815
502,21,21,21,18.729,0.028,27.759,3.652,31.416,31.831
503,19,19,19,18.824,0.026,28.495,3.212,31.711,31.535
504,21,21,21,18.967,0.026,25.912,3.592,29.508,33.89
505,21,21,21,18.843,0.025,28.725,3.805,32.534,30.737
506,21,21,21,18.782,0.028,27.764,3.477,31.245,32.005
507,20,20,20,20.229,0.027,30.713,3.167,33.884,29.512
508,20,20,20,18.639,0.03,26.278,3.33,29.612,33.77
509,21,21,21,18.631,0.028,25.388,3.365,28.756,34.775
510,22,22,22,18.835,0.027,25.617,3.521,29.141,34.315
511,23,23,23,18.74,0.028,26.277,3.741,30.022,33.309
512,23,23,23,18.621,0.026,26.291,3.456,29.75,33.614
513,23,23,23,19.186,0.028,25.576,3.658,29.238,34.203
514,23,23,23,18.523,0.027,27.145,3.788,30.937,32.324
515,23,23,23,18.519,0.06,26.154,3.627,29.785,33.574
516,24,24,24,19.547,0.026,30.584,3.808,34.397,29.073
517,24,24,24,19.24,0.028,26.499,3.813,30.315,32.987
518,22,22,22,18.454,0.026,26.262,3.624,29.889,33.457
519,21,21,21,19.805,0.028,26.398,3.438,29.84,33.512
520,24,24,24,18.483,0.029,26.71,3.96,30.674,32.601
521,25,25,25,18.452,0.029,26.358,4.03,30.391,32.905
522,26,26,26,19.534,0.028,26.19,4.055,30.249,33.059
523,26,26,26,18.595,0.029,26.497,4.212,30.712,32.56
524,26,26,26,18.866,0.028,26.912,4.094,31.01,32.248
525,24,24,24,18.768,0.028,26.515,3.882,30.402,32.893
526,25,25,25,18.73,0.028,26.444,4.037,30.485,32.803
527,26,26,26,18.973,0.027,27.774,4.252,32.029,31.221
528,25,25,25,19.841,0.027,26.866,4.36,31.23,32.021
529,25,25,25,19.431,0.027,26.058,4.265,30.326,32.975
530,25,25,25,20.167,0.03,26.118,3.921,30.043,33.285
531,25,25,25,19.9,0.027,25.95,4.171,30.124,33.196
532,25,25,25,20.37,0.028,26.662,4.17,30.836,32.43
533,25,25,25,18.974,0.028,26.313,4.033,30.35,32.949
534,24,24,24,18.89,0.027,26.532,4.049,30.584,32.697
535,27,27,27,18.644,0.028,26.649,4.313,30.966,32.294
536,27,27,27,18.605,0.029,27.542,4.417,31.963,31.286
537,26,26,26,18.827,0.026,27.172,4.11,31.286,31.964
538,26,26,26,18.736,0.03,26.693,5.246,31.944,31.305
539,27,27,27,18.677,0.03,26.847,4.382,31.233,32.017
540,27,27,27,18.915,0.028,26.807,4.453,31.265,31.985
541,27,27,27,19.543,0.026,25.793,4.455,30.252,33.056
542,27,27,27,18.874,0.028,26.604,4.278,30.887,32.376
543,28,28,28,18.934,0.028,27.229,4.491,31.724,31.522
544,29,29,29,20.877,0.03,29.788,4.66,34.451,29.026
545,26,26,26,19.954,0.028,27.302,4.404,31.71,31.536
546,28,28,28,18.683,0.027,27.683,4.714,32.4,30.864
547,29,29,29,19.329,0.03,27.269,4.573,31.846,31.401
548,29,29,29,19.302,0.027,26.439,4.422,30.865,32.4
549,27,27,27,21.69,0.024,26.663,4.538,31.205,32.046
550,26,26,26,19.406,0.026,26.545,4.355,30.903,32.359
551,25,25,25,19.349,0.026,29.391,3.864,33.259,30.067
552,27,27,27,20.002,0.028,26.249,4.608,30.861,32.403
553,26,26,26,18.538,0.025,26.114,4.289,30.407,32.887
554,26,26,26,19.031,0.026,28.589,4.321,32.914,30.382
555,27,27,27,19.787,0.029,26.688,4.266,30.957,32.303
556,27,27,27,18.701,0.029,26.554,4.28,30.838,32.428
557,27,27,27,20.223,0.028,26.105,4.305,30.413,32.881
558,26,26,26,18.898,0.025,25.991,4.293,30.288,33.016
559,26,26,26,18.677,0.027,28.019,4.214,32.236,31.021
560,27,27,27,18.91,0.025,26.85,4.439,31.293,31.956
561,27,27,27,19.051,0.027,33.651,4.147,37.803,26.453
562,25,25,25,19.148,0.038,29.322,4.167,33.492,29.858
563,25,25,25,18.801,0.03,29.241,3.925,33.17,30.147
564,24,24,24,19.83,0.032,29.52,3.807,33.332,30.002
565,24,24,24,19.261,0.033,29.071,4.12,33.196,30.124
566,24,24,24,18.626,0.033,29.214,3.738,32.957,30.343
567,23,23,23,19.315,0.039,27.295,3.713,31.013,32.245
568,23,23,23,19.977,0.028,25.913,3.67,29.586,33.8
569,23,23,23,18.882,0.027,26.87,3.779,30.653,32.623
570,22,22,22,20.327,0.029,26.121,3.418,29.544,33.848
571,20,20,20,20.03,0.029,25.947,3.354,29.305,34.123
572,20,20,20,19.446,0.029,27.197,3.188,30.388,32.907
573,20,20,20,19.075,0.029,25.398,3.402,28.804,34.718
574,20,20,20,19.361,0.029,25.962,3.241,29.205,34.24
575,20,20,20,18.589,0.027,25.736,3.284,29.024,34.454
576,20,20,20,19.582,0.028,25.731,3.19,28.925,34.572
577,21,21,21,20.033,0.028,25.949,3.329,29.283,34.15
578,22,22,22,18.669,0.026,25.47,3.605,29.078,34.39
579,22,22,22,19.993,0.027,26.304,3.491,29.798,33.559
580,23,23,23,18.827,0.024,26.548,3.64,30.192,33.121
581,24,24,24,18.876,0.027,25.973,3.921,29.898,33.448
582,26,26,26,19.475,0.026,26.396,4.085,30.485,32.803
583,26,26,26,18.539,0.027,26.869,4.356,31.229,32.021
584,26,26,26,18.696,0.029,26.616,4.304,30.925,32.337
585,26,26,26,19.865,0.026,28.085,4.399,32.487,30.781
586,25,25,25,18.572,0.025,26.685,3.805,30.494,32.793
587,25,25,25,18.616,0.025,27.358,3.878,31.241,32.009
588,25,25,25,19.046,0.026,26.956,4.126,31.086,32.169
589,27,27,27,18.986,0.028,27.139,4.386,31.528,31.718
590,27,27,27,20.281,0.028,27.19,4.367,31.561,31.684
591,27,27,27,18.747,0.028,27.135,4.298,31.437,31.81
592,27,27,27,19.469,0.029,26.964,4.432,31.399,31.848
593,27,27,27,18.519,0.029,29.211,4.361,33.576,29.784
594,28,28,28,20.0,0.026,26.502,4.516,31.021,32.237
595,27,27,27,19.352,0.028,29.209,4.604,33.816,29.572
596,27,27,27,19.488,0.027,26.503,4.371,30.878,32.386
597,26,26,26,19.169,0.026,26.401,4.351,30.756,32.514
598,27,27,27,18.411,0.029,26.376,4.161,30.541,32.743
599,26,26,26,18.706,0.028,27.013,4.121,31.137,32.116
600,26,26,26,21.334,0.027,26.45,4.402,30.857,32.408
601,26,26,26,18.727,0.029,32.874,4.412,37.29,26.817
602,27,27,27,18.676,0.029,26.335,4.288,30.627,32.651
603,27,27,27,18.948,0.026,27.055,4.438,31.497,31.749
604,29,29,29,19.047,0.028,26.003,4.557,30.563,32.719
605,29,29,29,18.723,0.027,25.832,4.589,30.425,32.868
606,28,28,28,18.745,0.027,25.966,4.703,30.673,32.602
607,28,28,28,19.319,0.025,26.147,4.633,30.784,32.484
608,28,28,28,19.386,0.026,25.885,4.495,30.383,32.913
609,29,29,29,19.231,0.028,26.149,4.714,30.866,32.398
610,28,28,28,18.654,0.026,26.332,4.634,30.97,32.289
611,27,27,27,18.644,0.028,26.586,4.511,31.1,32.154
612,28,28,28,19.114,0.026,29.794,4.562,34.361,29.103
613,29,29,29,18.704,0.029,26.227,4.776,31.007,32.251
614,28,28,28,18.808,0.024,26.204,4.54,30.748,32.522
615,27,27,27,19.954,0.026,27.74,4.238,31.981,31.268
616,28,28,28,19.307,0.027,26.019,4.58,30.603,32.677
617,28,28,28,18.654,0.029,26.561,4.475,31.041,32.216
618,27,27,27,18.839,0.026,26.155,4.283,30.441,32.85
619,26,26,26,18.749,0.026,26.181,4.22,30.405,32.89
620,28,28,28,20.295,0.027,26.603,4.636,31.243,32.007
621,28,28,28,18.773,0.028,27.015,4.546,31.565,31.68
622,27,27,27,18.992,0.026,27.38,4.305,31.688,31.557
623,26,26,26,18.904,0.027,27.964,4.263,32.231,31.026
624,25,25,25,18.922,0.027,25.999,4.06,30.063,33.264
625,26,26,26,18.417,0.028,26.25,4.186,30.44,32.851
626,24,24,24,18.705,0.028,25.99,3.555,29.548,33.843
627,26,26,26,19.254,0.03,26.5,4.434,30.938,32.323
628,26,26,26,19.193,0.027,26.454,4.25,30.708,32.565
629,26,26,26,18.607,0.028,26.705,4.23,30.938,32.323
630,26,26,26,18.896,0.028,28.691,4.164,32.86,30.432
631,26,26,26,18.574,0.028,26.809,4.197,31.009,32.248
632,25,25,25,19.842,0.029,26.75,4.124,30.878,32.385
633,25,25,25,18.837,0.031,25.704,4.244,29.951,33.388
634,24,24,24,18.577,0.025,26.55,3.756,30.31,32.993
635,25,25,25,20.605,0.025,26.98,4.163,31.146,32.107
636,25,25,25,19.036,0.026,26.632,3.999,30.635,32.643
637,27,27,27,18.949,0.026,26.485,4.349,30.838,32.428
638,26,26,26,18.641,0.027,26.571,4.312,30.886,32.377
639,25,25,25,18.878,0.027,26.743,4.051,30.797,32.471
640,23,23,23,18.726,0.026,26.085,3.997,30.085,33.24
641,24,24,24,18.729,0.027,25.698,4.259,29.961,33.377
642,24,24,24,18.815,0.027,26.006,3.886,29.896,33.45
643,25,25,25,18.881,0.028,27.262,4.241,31.507,31.739
644,23,23,23,18.995,0.029,28.355,3.694,32.053,31.199
645,24,24,24,19.968,0.025,25.513,4.004,29.52,33.875
646,23,23,23,18.663,0.026,25.822,3.722,29.547,33.844
647,21,21,21,18.645,0.025,25.117,3.495,28.615,34.947
648,21,21,21,20.513,0.026,25.224,3.647,28.875,34.632
649,23,23,23,21.26,0.027,26.455,3.833,30.29,33.014
650,25,25,25,18.557,0.029,26.356,4.083,30.442,32.849
651,23,23,23,19.777,0.025,29.45,3.718,33.172,30.146
652,22,22,22,18.549,0.029,25.661,3.841,29.506,33.892
653,22,22,22,18.458,0.027,25.706,3.565,29.275,34.159
654,21,21,21,18.955,0.027,25.41,3.399,28.813,34.706
655,20,20,20,18.97,0.028,25.761,3.214,28.979,34.508
656,23,23,23,18.408,0.025,25.584,3.856,29.444,33.963
657,19,19,19,18.854,0.026,25.807,3.053,28.863,34.646
658,20,20,20,18.744,0.026,25.667,3.27,28.94,34.554
659,20,20,20,18.543,0.027,25.075,3.497,28.576,34.994
660,20,20,20,19.728,0.027,25.365,3.334,28.704,34.839
661,21,21,21,18.545,0.028,26.35,3.475,29.83,33.524
662,19,19,19,19.633,0.024,25.74,3.037,28.781,34.745
663,19,19,19,19.655,0.026,27.4,3.147,30.551,32.732
664,19,19,19,18.513,0.026,26.042,3.101,29.147,34.309
665,23,23,23,18.38,0.029,26.217,4.026,30.246,33.062
666,23,23,23,19.852,0.027,26.179,4.039,30.222,33.089
667,24,24,24,18.677,0.026,26.537,3.855,30.397,32.898
668,20,20,20,20.284,0.026,26.281,3.331,29.615,33.767
669,22,22,22,19.56,0.027,25.78,3.68,29.464,33.94
670,22,22,22,18.457,0.027,25.991,3.7,29.695,33.676
671,24,24,24,18.689,0.027,25.792,3.941,29.737,33.628
672,23,23,23,19.737,0.029,25.791,3.703,29.498,33.901
673,22,22,22,19.081,0.027,25.826,3.744,29.574,33.814
674,23,23,23,18.646,0.026,25.794,3.75,29.548,33.843
675,22,22,22,18.916,0.025,26.169,3.66,29.833,33.52
676,24,24,24,18.682,0.025,26.209,3.776,29.989,33.345
677,23,23,23,19.585,0.024,26.144,3.933,30.08,33.244
678,22,22,22,18.803,0.025,26.519,3.644,30.167,33.149
679,21,21,21,18.588,0.027,26.243,3.395,29.641,33.737
680,20,20,20,18.688,0.027,25.67,3.419,29.093,34.373
681,22,22,22,19.572,0.029,25.411,3.694,29.109,34.354
682,23,23,23,18.731,0.024,26.087,3.719,29.809,33.547
683,24,24,24,19.174,0.025,25.453,3.972,29.429,33.98
684,24,24,24,19.809,0.026,26.718,3.864,30.586,32.695
685,23,23,23,18.721,0.031,26.073,3.813,29.889,33.457
686,22,22,22,18.667,0.025,25.991,3.617,29.611,33.771
687,20,20,20,19.55,0.027,26.227,3.391,29.621,33.759
688,22,22,22,18.569,0.025,25.875,3.792,29.672,33.702
689,21,21,21,19.023,0.024,25.641,3.518,29.162,34.291
690,21,21,21,19.37,0.024,25.447,3.482,28.933,34.563
691,22,22,22,18.723,0.026,26.063,3.747,29.814,33.541
692,23,23,23,18.879,0.029,26.171,3.62,29.795,33.563
693,23,23,23,19.763,0.024,25.697,5.258,30.958,32.302
694,24,24,24,18.603,0.024,26.418,3.902,30.324,32.977
695,24,24,24,18.834,0.023,26.261,3.877,30.141,33.177
696,24,24,24,19.842,0.027,26.359,3.855,30.217,33.094
697,24,24,24,18.615,0.026,26.501,4.15,30.655,32.621
698,26,26,26,18.523,0.025,26.014,4.417,30.434,32.858
699,25,25,25,22.684,0.026,26.159,4.261,30.424,32.869
700,25,25,25,18.786,0.026,28.63,4.064,32.697,30.583
701,26,26,26,19.288,0.029,29.753,4.19,33.948,29.457
702,26,26,26,20.007,0.028,27.973,4.3,32.277,30.982
703,27,27,27,18.72,0.027,27.145,4.207,31.356,31.892
704,27,27,27,18.943,0.026,27.137,4.428,31.569,31.677
705,26,26,26,18.822,0.026,26.715,4.116,30.835,32.431
706,27,27,27,18.677,0.027,26.805,4.373,31.182,32.07
707,25,25,25,19.662,0.026,26.355,3.887,30.245,33.063
708,27,27,27,21.158,0.027,26.692,4.533,31.228,32.022
709,26,26,26,19.481,0.038,26.996,4.296,31.294,31.955
710,26,26,26,18.796,0.027,28.106,4.315,32.425,30.841
711,25,25,25,20.065,0.028,29.592,3.88,33.476,29.872
712,25,25,25,18.618,0.028,26.76,4.247,31.012,32.246
713,26,26,26,18.55,0.028,26.283,4.45,30.737,32.534
714,26,26,26,19.968,0.026,26.414,4.339,30.756,32.514
715,26,26,26,20.356,0.026,26.501,4.328,30.833,32.433
716,26,26,26,18.579,0.029,26.83,4.082,30.916,32.346
717,27,27,27,18.917,0.027,26.206,4.312,30.521,32.764
718,26,26,26,18.678,0.029,26.512,4.152,30.668,32.607
719,26,26,26,18.834,0.027,26.808,4.114,30.925,32.336
720,25,25,25,18.864,0.027,26.85,4.068,30.922,32.339
721,26,26,26,18.724,0.026,26.626,4.174,30.803,32.464
722,24,24,24,18.744,0.027,26.383,3.902,30.289,33.015
723,25,25,25,18.912,0.029,26.457,4.037,30.497,32.791
724,25,25,25,18.758,0.028,26.641,4.089,30.733,32.538
725,26,26,26,19.14,0.026,26.526,4.17,30.698,32.575
726,28,28,28,18.85,0.027,27.104,4.942,32.05,31.201
727,27,27,27,18.87,0.028,27.1,4.523,31.626,31.619
728,28,28,28,19.107,0.027,27.033,4.539,31.575,31.671
729,27,27,27,19.837,0.027,26.659,4.27,30.933,32.328
730,25,25,25,18.923,0.025,26.054,4.4,30.458,32.832
731,27,27,27,18.69,0.025,26.052,4.145,30.201,33.112
732,25,25,25,19.841,0.029,27.098,3.955,31.056,32.2
733,27,27,27,19.377,0.026,26.414,4.315,30.732,32.539
734,26,26,26,19.065,0.025,26.388,4.281,30.672,32.603
735,26,26,26,18.809,0.026,26.386,4.365,30.754,32.516
736,25,25,25,18.644,0.027,26.786,3.887,30.685,32.589
737,25,25,25,19.061,0.029,26.384,3.974,30.361,32.937
738,24,24,24,18.828,0.024,26.454,3.987,30.444,32.847
739,26,26,26,19.072,0.025,26.576,4.238,30.817,32.449
740,27,27,27,19.047,0.026,27.103,4.261,31.368,31.88
741,28,28,28,18.757,0.025,26.793,5.454,32.25,31.007
742,26,26,26,18.714,0.026,28.784,4.171,32.959,30.341
743,26,26,26,18.906,0.026,26.945,4.198,31.146,32.107
744,26,26,26,18.823,0.028,27.277,4.434,31.715,31.531
745,26,26,26,18.722,0.026,26.652,4.002,30.657,32.619
746,26,26,26,18.669,0.029,26.411,4.18,30.595,32.685
747,25,25,25,22.163,0.03,28.614,3.903,32.522,30.748
748,29,29,29,20.084,0.038,36.244,4.822,41.071,24.348
749,27,27,27,19.333,0.037,32.318,3.949,36.272,27.569
750,26,26,26,18.899,0.037,30.676,4.29,34.971,28.596
751,25,25,25,18.799,0.039,33.746,4.142,37.891,26.391
752,23,23,23,18.933,0.036,30.028,3.788,33.821,29.568
753,25,25,25,18.984,0.027,27.769,4.032,31.804,31.442
754,27,27,27,18.916,0.027,27.671,4.457,32.131,31.122
755,27,27,27,18.859,0.026,26.53,4.119,30.653,32.623
756,26,26,26,19.16,0.03,27.324,4.111,31.439,31.807
757,27,27,27,18.629,0.027,26.552,4.431,30.987,32.271
758,28,28,28,19.87,0.026,26.771,4.548,31.323,31.925
759,27,27,27,19.403,0.028,27.806,4.15,31.96,31.289
760,26,26,26,19.135,0.037,28.933,4.416,33.355,29.981
761,23,23,23,20.088,0.031,28.468,4.11,32.582,30.691
762,25,25,25,18.841,0.031,30.041,3.98,34.025,29.39
763,26,26,26,18.488,0.038,28.265,4.508,32.776,30.51
764,23,23,23,20.054,0.034,28.929,3.918,32.851,30.441
765,23,23,23,19.788,0.032,28.15,3.859,32.014,31.236
766,23,23,23,19.707,0.035,31.637,3.709,35.351,28.288
767,23,23,23,20.589,0.037,29.001,3.739,32.746,30.539
768,23,23,23,20.112,0.043,27.423,3.696,31.124,32.13
769,23,23,23,18.886,0.027,27.079,3.809,30.892,32.371
770,24,24,24,19.906,0.029,26.588,3.969,30.56,32.723
771,26,26,26,18.99,0.031,27.375,4.157,31.536,31.71
772,26,26,26,18.688,0.029,27.418,4.424,31.846,31.401
773,25,25,25,21.235,0.028,27.175,4.067,31.246,32.004
774,23,23,23,19.523,0.026,27.037,3.696,30.736,32.535
775,24,24,24,18.719,0.026,27.423,4.181,31.607,31.638
776,25,25,25,19.243,0.026,33.215,4.153,37.372,26.758
777,24,24,24,19.932,0.037,35.493,3.8,39.298,25.447
778,25,25,25,18.681,0.038,33.59,3.891,37.486,26.676
779,25,25,25,18.991,0.033,37.386,5.313,42.704,23.417
780,24,24,24,19.761,0.037,35.812,5.397,41.214,24.264
781,25,25,25,20.328,0.042,32.933,4.063,37.0,27.027
782,24,24,24,18.872,0.032,28.05,4.244,32.297,30.962
783,26,26,26,23.788,0.026,28.014,4.405,32.423,30.842
784,27,27,27,18.964,0.023,27.523,4.461,31.988,31.262
785,26,26,26,19.15,0.026,31.324,4.491,35.819,27.918
786,27,27,27,18.881,0.025,27.65,4.419,32.073,31.179
787,28,28,28,18.593,0.025,28.089,4.709,32.802,30.486
788,29,29,29,19.431,0.025,28.258,4.585,32.847,30.444
789,30,30,30,19.401,0.026,28.324,4.651,32.979,30.322
790,28,28,28,18.498,0.03,29.614,4.66,34.278,29.173
791,28,28,28,18.57,0.026,27.995,4.55,32.549,30.723
792,31,31,31,19.602,0.024,27.961,5.084,33.049,30.258
793,30,30,30,18.702,0.026,28.134,5.373,33.511,29.841
794,29,29,29,18.947,0.025,27.12,4.57,31.694,31.552
795,28,28,28,19.744,0.029,27.458,4.7,32.162,31.093
796,27,27,27,18.723,0.028,27.266,4.234,31.504,31.742
797,29,29,29,19.531,0.03,29.968,4.946,34.918,28.639
798,28,28,28,19.686,0.024,30.424,4.694,35.123,28.471
799,29,29,29,19.009,0.029,28.996,4.804,33.804,29.583
800,29,29,29,19.708,0.035,29.083,4.677,33.765,29.616
801,28,28,28,19.1,0.032,32.423,4.619,37.047,26.993
802,28,28,28,20.85,0.036,38.959,5.349,44.313,22.567
803,28,28,28,19.516,0.036,33.767,4.389,38.161,26.205
804,26,26,26,19.253,0.037,30.463,4.308,34.775,28.756
805,27,27,27,19.91,0.031,28.123,4.308,32.435,30.831
806,28,28,28,18.706,0.029,28.055,4.462,32.521,30.749
807,27,27,27,19.122,0.026,27.606,4.242,31.852,31.395
808,30,30,30,21.067,0.025,27.868,4.861,32.733,30.55
809,30,30,30,22.024,0.025,28.069,4.914,32.986,30.316
810,28,28,28,19.156,0.025,27.669,4.547,32.219,31.037
811,29,29,29,19.671,0.024,27.153,4.59,31.747,31.499
812,29,29,29,19.295,0.044,27.537,4.835,32.377,30.887
813,29,29,29,19.104,0.027,27.758,4.695,32.457,30.81
814,30,30,30,18.729,0.025,28.449,4.752,33.204,30.117
815,29,29,29,19.447,0.026,27.822,4.59,32.416,30.849
816,30,30,30,18.842,0.027,27.359,4.765,32.128,31.126
817,29,29,29,18.472,0.026,27.978,4.778,32.76,30.525
818,28,28,28,18.822,0.027,27.361,4.591,31.956,31.293
819,28,28,28,19.352,0.026,27.007,4.575,31.586,31.66
820,28,28,28,19.311,0.026,26.336,4.524,30.863,32.401
821,28,28,28,18.437,0.026,28.06,4.413,32.477,30.791
822,26,26,26,19.569,0.026,26.721,4.298,31.023,32.234
823,26,26,26,19.13,0.023,27.266,4.034,31.304,31.944
824,25,25,25,20.105,0.025,27.371,4.113,31.489,31.757
825,25,25,25,18.938,0.025,26.702,4.219,30.925,32.336
826,23,23,23,19.901,0.025,26.533,3.8,30.337,32.964
827,25,25,25,18.853,0.026,27.054,4.135,31.193,32.058
828,27,27,27,19.358,0.025,27.163,4.446,31.613,31.633
829,28,28,28,19.069,0.025,27.261,4.531,31.796,31.45
830,27,27,27,18.717,0.026,27.284,4.301,31.589,31.657
831,28,28,28,18.744,0.026,27.076,4.419,31.499,31.747
832,27,27,27,19.056,0.024,27.398,4.445,31.848,31.4
833,27,27,27,19.18,0.026,31.02,6.002,37.026,27.008
834,26,26,26,18.826,0.067,33.202,4.539,37.746,26.493
835,28,28,28,19.201,0.034,28.261,4.475,32.74,30.543
836,28,28,28,18.958,0.032,28.9,4.561,33.465,29.882
837,28,28,28,18.89,0.032,30.197,4.915,35.117,28.476
838,29,29,29,21.427,0.031,38.804,5.969,44.777,22.333
839,26,26,26,18.722,0.031,32.367,4.417,36.788,27.183
840,26,26,26,19.491,0.027,27.403,4.24,31.647,31.599
841,27,27,27,19.724,0.028,27.458,4.266,31.728,31.518
842,28,28,28,19.347,0.025,27.012,4.435,31.452,31.795
843,25,25,25,21.165,0.025,27.52,4.075,31.599,31.647
844,25,25,25,18.895,0.025,27.388,4.499,31.893,31.355
845,24,24,24,18.647,0.026,30.129,4.095,34.229,29.215
846,27,27,27,18.962,0.024,26.875,4.713,31.591,31.654
847,26,26,26,18.855,0.023,27.026,4.303,31.333,31.915
848,27,27,27,19.402,0.025,28.992,7.236,36.233,27.599
849,27,27,27,18.975,0.031,37.677,5.199,42.88,23.321
850,27,27,27,19.82,0.036,35.423,4.429,39.857,25.09
851,22,22,22,18.942,0.036,33.226,3.69,36.92,27.085
852,25,25,25,18.978,0.038,35.769,4.953,40.728,24.553
853,23,23,23,19.169,0.04,34.934,5.687,40.625,24.615
854,25,25,25,18.793,0.029,27.277,3.888,31.168,32.084
855,24,24,24,19.194,0.028,26.761,4.194,30.96,32.3
856,22,22,22,21.038,0.032,32.498,3.579,36.081,27.716
857,23,23,23,19.66,0.03,27.049,3.828,30.881,32.382
858,26,26,26,19.01,0.024,26.975,4.328,31.306,31.943
