frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
426,24,24,24,14.757,0.023,22.297,2.598,24.899,40.163
427,24,24,24,15.719,0.02,21.906,2.723,24.633,40.597
428,23,23,23,14.593,0.022,25.456,2.742,28.201,35.46
429,23,23,23,15.709,0.021,22.047,2.627,24.678,40.522
430,23,23,23,15.555,0.022,22.53,2.606,25.139,39.778
431,24,24,24,15.515,0.02,22.697,2.555,25.255,39.596
432,25,25,25,15.428,0.022,22.084,2.916,25.002,39.996
433,25,25,25,14.529,0.022,22.787,2.8,25.591,39.076
434,25,25,25,14.574,0.022,22.021,2.643,24.667,40.539
435,24,24,24,15.587,0.025,22.311,2.589,24.904,40.154
436,24,24,24,15.811,0.023,22.412,2.645,25.068,39.892
437,23,23,23,14.784,0.02,22.72,2.573,25.297,39.53
438,23,23,23,15.599,0.023,22.087,2.588,24.68,40.519
439,23,23,23,15.572,0.019,22.412,2.551,24.967,40.053
440,22,22,22,14.486,0.021,22.964,2.425,25.393,39.381
441,22,22,22,15.494,0.02,21.948,2.502,24.454,40.894
442,20,20,20,14.446,0.021,22.131,2.306,24.44,40.917
443,23,23,23,15.617,0.021,22.111,2.512,24.628,40.605
444,23,23,23,15.72,0.019,22.581,2.587,25.171,39.728
445,23,23,23,14.476,0.021,21.832,2.541,24.376,41.024
446,24,24,24,15.538,0.023,21.84,2.543,24.387,41.006
447,23,23,23,15.645,0.026,22.118,2.69,24.812,40.303
448,24,24,24,15.511,0.022,22.259,2.635,24.898,40.164
449,23,23,23,14.499,0.02,24.198,2.735,26.936,37.124
450,23,23,23,14.74,0.022,21.616,2.719,24.338,41.087
451,22,22,22,15.516,0.022,25.389,3.733,29.125,34.335
452,22,22,22,15.524,0.022,22.437,2.553,24.994,40.01
453,22,22,22,14.798,0.022,22.707,2.611,25.322,39.492
454,22,22,22,17.467,0.02,204.811,2.669,207.484,4.82
455,22,22,22,14.492,0.027,22.5,2.623,25.127,39.798
456,21,21,21,14.701,0.026,22.107,3.203,25.314,39.503
457,21,21,21,14.451,0.02,22.049,2.688,24.74,40.42
458,20,20,20,14.418,0.021,21.821,2.436,24.261,41.218
459,20,20,20,14.74,0.02,22.086,2.24,24.328,41.105
460,20,20,20,14.513,0.021,21.77,2.316,24.089,41.512
461,19,19,19,14.504,0.021,21.594,2.232,23.829,41.966
462,20,20,20,14.856,0.023,21.218,2.36,23.581,42.407
463,19,19,19,15.53,0.023,21.239,2.205,23.448,42.648
464,19,19,19,15.692,0.022,21.283,2.311,23.597,42.379
465,18,18,18,15.372,0.02,21.629,2.11,23.742,42.12
466,19,19,19,15.591,0.021,21.615,2.206,23.825,41.974
467,21,21,21,15.331,0.023,21.384,2.315,23.703,42.189
468,20,20,20,14.822,0.025,21.546,2.325,23.875,41.885
469,22,22,22,15.413,0.023,24.44,3.024,27.467,36.407
470,21,21,21,14.592,0.041,21.977,2.515,24.496,40.823
471,20,20,20,15.527,0.025,21.482,2.305,23.79,42.034
472,20,20,20,15.425,0.021,20.841,2.217,23.061,43.363
473,20,20,20,14.692,0.023,21.168,2.267,23.438,42.665
474,20,20,20,14.897,0.022,21.367,2.255,23.625,42.328
475,20,20,20,14.621,0.023,21.338,2.274,23.615,42.345
476,18,18,18,15.44,0.024,21.596,2.198,23.798,42.021
477,19,19,19,14.917,0.022,21.006,2.29,23.3,42.919
478,17,17,17,15.39,0.022,21.691,1.917,23.611,42.353
479,19,19,19,14.579,0.021,21.487,2.357,23.847,41.933
480,19,19,19,15.478,0.022,21.532,2.159,23.695,42.203
481,19,19,19,15.745,0.021,23.004,2.207,25.214,39.66
482,19,19,19,15.306,0.025,21.726,2.219,23.948,41.756
483,19,19,19,15.471,0.021,21.721,2.452,24.176,41.364
484,19,19,19,15.368,0.019,21.673,2.241,23.917,41.811
485,18,18,18,14.662,0.021,21.655,2.074,23.732,42.137
486,17,17,17,14.711,0.021,21.347,2.031,23.381,42.771
487,17,17,17,14.724,0.021,20.918,2.006,22.927,43.616
488,17,17,17,15.516,0.02,20.771,1.972,22.746,43.963
489,17,17,17,15.478,0.021,20.989,2.329,23.321,42.879
490,17,17,17,15.449,0.022,21.825,2.64,24.469,40.868
491,17,17,17,15.264,0.021,20.921,2.015,22.94,43.592
492,18,18,18,15.457,0.023,21.241,2.204,23.449,42.646
493,18,18,18,14.495,0.021,20.806,2.04,22.848,43.767
494,19,19,19,15.335,0.019,23.904,2.263,26.17,38.211
495,19,19,19,14.834,0.021,21.796,2.276,24.075,41.537
496,19,19,19,17.696,0.021,21.6,2.23,23.834,41.958
497,19,19,19,14.851,0.021,21.752,2.266,24.022,41.629
498,20,20,20,15.141,0.021,22.405,2.3,24.708,40.472
499,19,19,19,14.605,0.02,21.981,2.163,24.148,41.412
500,18,18,18,14.537,0.02,22.229,2.053,24.285,41.178
501,17,17,17,14.99,0.021,24.607,3.667,28.278,35.364
502,18,18,18,15.368,0.025,23.294,2.159,25.457,39.282
503,16,16,16,15.822,0.022,21.772,1.981,23.756,42.095
504,18,18,18,15.472,0.023,21.996,2.105,24.104,41.486
505,18,18,18,15.599,0.024,21.789,2.034,23.827,41.969
506,18,18,18,14.533,0.022,21.357,1.887,23.247,43.016
507,17,17,17,14.827,0.022,22.001,1.859,23.864,41.904
508,17,17,17,15.452,0.023,21.598,2.205,23.807,42.005
509,18,18,18,15.532,0.022,21.68,2.071,23.755,42.096
510,19,19,19,15.037,0.021,21.448,2.162,23.614,42.348
511,20,20,20,14.815,0.02,22.143,2.256,24.402,40.98
512,20,20,20,14.615,0.019,21.825,2.095,23.923,41.8
513,20,20,20,14.801,0.021,21.567,2.225,23.795,42.025
514,20,20,20,14.517,0.021,21.884,2.229,24.116,41.465
515,20,20,20,14.575,0.02,22.039,2.242,24.284,41.179
516,21,21,21,15.611,0.018,21.757,2.217,23.977,41.706
517,21,21,21,14.641,0.022,21.962,2.236,24.201,41.32
518,19,19,19,14.606,0.023,21.977,2.17,24.15,41.407
519,18,18,18,14.893,0.019,26.329,2.118,28.451,35.148
520,21,21,21,14.859,0.021,22.03,2.323,24.356,41.058
521,22,22,22,14.511,0.022,22.018,2.353,24.374,41.027
522,23,23,23,14.954,0.022,21.949,2.48,24.432,40.93
523,23,23,23,14.764,0.019,22.211,2.58,24.794,40.333
524,23,23,23,14.52,0.019,21.953,2.58,24.535,40.758
525,22,22,22,15.427,0.019,22.184,2.25,24.438,40.92
526,22,22,22,15.399,0.022,22.004,2.494,24.501,40.815
527,23,23,23,14.89,0.021,22.063,2.531,24.596,40.656
528,22,22,22,14.914,0.02,22.732,2.511,25.246,39.61
529,22,22,22,14.754,0.022,23.075,2.196,25.273,39.568
530,22,22,22,14.554,0.02,21.803,2.269,24.075,41.537
531,22,22,22,15.6,0.022,21.717,2.479,24.199,41.324
532,22,22,22,14.559,0.02,22.241,2.499,24.744,40.415
533,22,22,22,14.922,0.02,21.898,2.53,24.43,40.933
534,20,20,20,14.916,0.02,22.017,2.474,24.494,40.826
535,23,23,23,14.651,0.02,22.474,2.528,25.006,39.991
536,23,23,23,14.748,0.018,22.848,2.47,25.321,39.493
537,22,22,22,15.461,0.026,22.99,2.488,25.481,39.245
538,22,22,22,14.511,0.024,22.721,2.451,25.175,39.721
539,23,23,23,14.709,0.021,23.006,2.704,25.713,38.89
540,23,23,23,15.622,0.021,22.454,2.691,25.148,39.765
541,23,23,23,14.657,0.019,21.991,2.579,24.573,40.695
542,23,23,23,14.711,0.02,21.92,2.546,24.47,40.867
543,24,24,24,15.743,0.02,26.23,2.536,28.77,34.759
544,25,25,25,14.594,0.027,23.235,2.887,26.125,38.278
545,22,22,22,15.556,0.021,22.88,2.504,25.387,39.39
546,24,24,24,15.499,0.02,22.475,2.646,25.124,39.803
547,25,25,25,14.544,0.022,22.621,2.908,25.533,39.165
548,25,25,25,14.527,0.02,22.288,2.716,25.006,39.99
549,23,23,23,15.763,0.019,22.803,2.602,25.408,39.358
550,22,22,22,14.787,0.019,22.032,2.553,24.588,40.67
551,21,21,21,14.56,0.02,26.397,3.681,30.082,33.243
552,23,23,23,15.41,0.021,22.828,2.562,25.393,39.381
553,22,22,22,14.74,0.023,22.353,2.708,25.066,39.895
554,22,22,22,15.761,0.021,22.513,2.541,25.057,39.908
555,23,23,23,15.462,0.022,22.502,2.832,25.337,39.468
556,23,23,23,14.687,0.021,22.389,2.709,25.102,39.838
557,23,23,23,14.732,0.02,22.119,2.675,24.797,40.328
558,22,22,22,15.736,0.02,21.827,2.42,24.25,41.237
559,22,22,22,15.019,0.021,21.999,2.484,24.486,40.839
560,23,23,23,14.659,0.021,22.014,2.603,24.62,40.618
561,23,23,23,15.761,0.02,22.797,2.612,25.412,39.351
562,21,21,21,15.682,0.019,23.01,3.143,26.156,38.231
563,21,21,21,15.468,0.022,22.07,2.271,24.344,41.077
564,20,20,20,14.889,0.026,22.074,2.366,24.444,40.91
565,20,20,20,14.546,0.021,21.849,2.37,24.222,41.285
566,20,20,20,15.587,0.021,22.165,2.452,24.622,40.615
567,19,19,19,15.535,0.023,22.361,2.244,24.609,40.636
568,19,19,19,17.604,0.021,21.399,2.18,23.581,42.406
569,19,19,19,14.54,0.021,22.327,2.284,24.614,40.628
570,18,18,18,15.503,0.023,21.842,2.16,24.005,41.658
571,16,16,16,15.581,0.023,21.72,1.937,23.661,42.264
572,16,16,16,14.729,0.022,21.438,1.879,23.32,42.881
573,16,16,16,14.824,0.021,21.408,1.947,23.359,42.81
574,16,16,16,14.872,0.023,21.194,1.838,23.035,43.413
575,16,16,16,15.425,0.021,23.676,1.948,25.627,39.021
576,16,16,16,15.35,0.023,21.65,1.908,23.562,42.442
577,17,17,17,14.573,0.022,21.653,2.079,23.736,42.13
578,18,18,18,15.503,0.023,21.675,2.135,23.815,41.99
579,18,18,18,15.238,0.021,22.954,2.199,25.157,39.75
580,19,19,19,15.445,0.022,21.89,2.209,24.103,41.489
581,20,20,20,15.402,0.022,21.884,2.271,24.158,41.394
582,22,22,22,15.337,0.021,22.248,2.526,24.778,40.358
583,22,22,22,15.458,0.022,22.385,2.429,24.818,40.293
584,22,22,22,14.573,0.023,22.163,2.54,24.706,40.476
585,22,22,22,15.34,0.022,22.875,2.606,25.484,39.24
586,21,21,21,14.756,0.02,22.513,2.369,24.885,40.185
587,21,21,21,15.454,0.023,22.707,2.363,25.074,39.881
588,21,21,21,14.871,0.021,22.271,2.478,24.752,40.401
589,23,23,23,14.774,0.027,23.025,2.75,25.779,38.792
590,23,23,23,14.966,0.022,22.844,2.776,25.623,39.028
591,23,23,23,15.649,0.022,25.002,2.335,27.34,36.576
592,23,23,23,14.538,0.025,22.553,2.686,25.243,39.615
593,23,23,23,14.624,0.021,22.073,2.601,24.678,40.523
594,24,24,24,15.783,0.022,22.458,2.764,25.226,39.642
595,23,23,23,15.884,0.021,22.192,2.549,24.745,40.413
596,23,23,23,14.511,0.021,22.399,2.693,25.096,39.847
597,22,22,22,15.643,0.02,22.224,2.481,24.708,40.472
598,23,23,23,14.575,0.021,22.121,2.56,24.684,40.513
599,22,22,22,15.541,0.021,22.428,2.485,24.916,40.134
600,22,22,22,16.015,0.022,22.172,2.485,24.66,40.552
601,22,22,22,15.575,0.021,25.019,2.331,27.354,36.558
602,23,23,23,15.541,0.028,22.746,2.726,25.475,39.253
603,23,23,23,14.88,0.023,22.029,2.683,24.715,40.461
604,25,25,25,15.781,0.023,22.192,2.717,24.913,40.14
605,25,25,25,15.58,0.024,21.825,2.761,24.589,40.669
606,24,24,24,14.819,0.022,22.167,2.757,24.927,40.117
607,24,24,24,14.543,0.024,21.74,2.7,24.443,40.912
608,24,24,24,15.619,0.024,21.667,2.67,24.341,41.084
609,25,25,25,15.713,0.023,21.931,2.844,24.778,40.358
610,24,24,24,15.571,0.022,22.143,2.591,24.736,40.426
611,23,23,23,15.649,0.021,22.105,2.56,24.668,40.538
612,24,24,24,15.596,0.022,22.298,2.791,25.092,39.853
613,25,25,25,14.537,0.021,22.123,2.771,24.897,40.166
614,24,24,24,15.536,0.022,22.042,2.692,24.737,40.425
615,23,23,23,15.648,0.021,24.884,2.595,27.482,36.387
616,24,24,24,14.601,0.027,21.823,2.678,24.505,40.808
617,24,24,24,15.65,0.021,22.477,2.705,25.185,39.706
618,23,23,23,14.984,0.02,22.052,2.695,24.751,40.403
619,22,22,22,15.503,0.021,21.799,2.544,24.346,41.074
620,24,24,24,14.595,0.021,22.224,2.826,25.054,39.914
621,24,24,24,14.866,0.021,22.81,2.602,25.416,39.346
622,23,23,23,15.63,0.02,22.628,2.532,25.164,39.739
623,22,22,22,15.633,0.02,22.322,3.097,25.423,39.335
624,21,21,21,15.085,0.024,22.399,2.441,24.844,40.25
625,22,22,22,14.5,0.022,22.27,2.685,24.959,40.065
626,20,20,20,15.526,0.022,22.095,2.405,24.503,40.811
627,22,22,22,15.457,0.021,22.645,2.649,25.298,39.529
628,22,22,22,14.676,0.022,22.455,2.444,24.903,40.155
629,22,22,22,16.578,0.023,22.678,2.484,25.165,39.737
630,22,22,22,15.814,0.024,22.561,2.513,25.077,39.877
631,22,22,22,15.92,0.021,24.469,2.617,27.089,36.915
632,21,21,21,14.766,0.024,22.796,2.527,25.327,39.484
633,21,21,21,15.543,0.02,21.544,2.46,24.008,41.653
634,20,20,20,14.533,0.023,22.354,2.227,24.584,40.676
635,21,21,21,14.835,0.021,22.932,2.414,25.35,39.449
636,21,21,21,14.841,0.023,22.766,2.409,25.178,39.717
637,23,23,23,15.749,0.021,22.214,2.796,25.013,39.98
638,22,22,22,14.612,0.027,22.636,2.506,25.146,39.768
639,21,21,21,15.575,0.022,25.708,2.474,28.186,35.479
640,21,21,21,14.503,0.027,21.386,2.47,23.86,41.911
641,21,21,21,15.977,0.023,21.868,2.395,24.267,41.209
642,20,20,20,14.868,0.024,21.408,2.281,23.692,42.208
643,21,21,21,15.568,0.024,21.347,2.395,23.745,42.114
644,20,20,20,14.599,0.021,21.713,2.246,23.962,41.733
645,21,21,21,15.043,0.02,21.942,2.331,24.277,41.191
646,20,20,20,14.841,0.021,21.911,2.245,24.16,41.392
647,18,18,18,14.659,0.021,21.374,2.099,23.476,42.596
648,18,18,18,15.368,0.021,21.1,2.09,23.193,43.116
649,19,19,19,15.48,0.021,21.746,2.158,23.908,41.827
650,20,20,20,15.52,0.022,21.592,2.33,23.925,41.797
651,18,18,18,15.419,0.022,24.161,2.128,26.292,38.035
652,19,19,19,15.399,0.026,22.209,2.202,24.415,40.959
653,18,18,18,14.472,0.025,21.34,2.076,23.418,42.701
654,19,19,19,14.828,0.021,21.758,2.25,24.011,41.647
655,18,18,18,15.374,0.023,21.68,2.167,23.851,41.927
656,20,20,20,14.475,0.022,21.643,2.421,24.068,41.549
657,17,17,17,16.099,0.025,21.411,1.912,23.327,42.869
658,18,18,18,15.389,0.024,21.208,2.004,23.216,43.073
659,17,17,17,15.545,0.021,20.902,1.997,22.903,43.663
660,17,17,17,15.306,0.022,21.804,1.923,23.731,42.138
661,19,19,19,14.841,0.021,21.669,2.245,23.918,41.81
662,17,17,17,14.652,0.02,21.623,2.035,23.661,42.263
663,17,17,17,14.93,0.023,21.734,2.005,23.742,42.119
664,16,16,16,16.106,0.027,26.499,1.832,28.335,35.292
665,20,20,20,14.563,0.026,22.002,2.189,24.194,41.333
666,20,20,20,15.287,0.022,21.774,2.247,24.024,41.624
667,21,21,21,15.389,0.021,21.903,2.387,24.3,41.152
668,18,18,18,15.439,0.019,21.901,2.012,23.916,41.812
669,19,19,19,14.86,0.023,21.563,2.204,23.77,42.07
670,18,18,18,15.48,0.021,21.064,2.129,23.196,43.111
671,20,20,20,14.672,0.022,21.161,2.279,23.443,42.656
672,19,19,19,15.476,0.021,21.509,2.342,23.854,41.921
673,18,18,18,15.464,0.021,21.68,2.214,23.897,41.846
674,19,19,19,14.61,0.021,21.595,2.234,23.833,41.959
675,19,19,19,15.048,0.022,22.368,2.185,24.557,40.722
676,21,21,21,14.692,0.022,22.111,2.396,24.51,40.8
677,21,21,21,15.56,0.02,22.107,2.461,24.572,40.697
678,20,20,20,15.38,0.023,22.201,2.293,24.498,40.819
679,18,18,18,14.65,0.02,21.65,2.134,23.788,42.038
680,17,17,17,15.769,0.022,21.936,1.971,23.911,41.822
681,18,18,18,15.784,0.023,21.286,2.048,23.336,42.852
682,19,19,19,15.589,0.022,21.516,2.263,23.783,42.048
683,20,20,20,15.628,0.022,21.325,2.322,23.651,42.282
684,20,20,20,15.32,0.022,21.88,2.324,24.207,41.31
685,19,19,19,15.511,0.025,22.81,2.112,24.927,40.118
686,19,19,19,14.893,0.027,21.951,2.164,24.119,41.462
687,18,18,18,15.379,0.022,21.976,2.03,24.009,41.651
688,18,18,18,14.773,0.022,21.375,2.044,23.422,42.695
689,17,17,17,15.429,0.026,22.041,1.949,23.994,41.677
690,17,17,17,14.887,0.023,21.386,2.006,23.405,42.725
691,18,18,18,15.622,0.022,21.776,2.088,23.868,41.897
692,19,19,19,15.563,0.022,21.672,2.16,23.835,41.956
693,19,19,19,15.417,0.023,21.789,2.296,24.088,41.514
694,20,20,20,14.704,0.023,21.807,2.219,24.029,41.616
695,20,20,20,14.851,0.023,21.593,2.321,23.918,41.81
696,20,20,20,15.54,0.022,23.847,2.323,26.174,38.206
697,20,20,20,15.502,0.022,21.579,2.356,23.938,41.775
698,22,22,22,15.576,0.021,21.833,2.478,24.315,41.127
699,21,21,21,14.985,0.02,21.866,2.438,24.308,41.139
700,21,21,21,15.406,0.02,22.045,2.502,24.55,40.732
701,22,22,22,15.538,0.02,26.248,3.5,29.751,33.612
702,23,23,23,15.354,0.026,23.77,2.727,26.501,37.735
703,23,23,23,15.559,0.025,22.417,2.495,24.916,40.135
704,23,23,23,15.569,0.023,22.169,2.645,24.817,40.295
705,22,22,22,15.505,0.021,22.712,2.51,25.226,39.642
706,23,23,23,14.622,0.022,22.335,2.629,24.967,40.053
707,21,21,21,14.763,0.02,22.188,2.312,24.504,40.809
708,23,23,23,15.632,0.021,22.182,2.628,24.813,40.301
709,22,22,22,14.569,0.02,22.477,2.471,24.951,40.078
710,23,23,23,14.633,0.021,22.338,2.772,25.113,39.82
711,21,21,21,14.971,0.019,22.142,2.357,24.502,40.813
712,22,22,22,14.572,0.02,22.115,2.434,24.552,40.73
713,23,23,23,15.57,0.022,26.865,2.75,29.618,33.763
714,24,24,24,14.961,0.021,21.817,2.754,24.575,40.692
715,24,24,24,14.637,0.023,22.625,2.716,25.344,39.457
716,24,24,24,14.617,0.022,22.625,2.886,25.514,39.194
717,25,25,25,15.44,0.021,22.289,2.989,25.281,39.555
718,24,24,24,14.646,0.021,21.89,2.802,24.696,40.493
719,24,24,24,14.727,0.023,23.206,2.694,25.903,38.606
720,23,23,23,15.043,0.018,22.135,2.615,24.753,40.399
721,23,23,23,15.631,0.02,22.43,2.541,24.974,40.041
722,22,22,22,14.927,0.021,22.102,2.41,24.516,40.79
723,22,22,22,14.834,0.021,21.93,2.47,24.403,40.979
724,23,23,23,15.735,0.021,22.206,2.511,24.72,40.453
725,23,23,23,14.624,0.022,23.152,2.514,25.669,38.957
726,26,26,26,15.568,0.027,22.532,2.933,25.468,39.264
727,24,24,24,14.562,0.024,22.739,2.661,25.404,39.364
728,25,25,25,14.768,0.021,22.703,2.871,25.578,39.097
729,24,24,24,15.514,0.023,22.369,2.603,24.975,40.04
730,22,22,22,14.594,0.021,22.264,2.554,24.822,40.287
731,24,24,24,15.457,0.021,22.289,2.762,25.055,39.912
732,22,22,22,15.7,0.021,22.645,2.578,25.226,39.642
733,23,23,23,15.519,0.022,23.227,2.588,25.819,38.731
734,23,23,23,15.613,0.022,22.122,2.699,24.824,40.284
735,23,23,23,15.496,0.025,22.191,3.438,25.633,39.013
736,22,22,22,15.671,0.022,22.215,2.445,24.663,40.546
737,21,21,21,15.615,0.021,23.038,2.475,25.518,39.189
738,21,21,21,14.862,0.022,22.444,2.407,24.854,40.235
739,23,23,23,15.477,0.022,21.887,2.687,24.577,40.689
740,25,25,25,15.658,0.023,22.582,2.809,25.394,39.379
741,24,24,24,18.11,0.022,22.222,2.725,24.95,40.08
742,22,22,22,14.531,0.021,22.398,2.521,24.923,40.124
743,23,23,23,14.756,0.021,22.541,2.516,25.06,39.904
744,22,22,22,15.265,0.021,22.649,2.479,25.131,39.791
745,23,23,23,15.667,0.02,22.417,2.706,25.126,39.799
746,23,23,23,15.504,0.021,22.389,2.633,25.025,39.959
747,22,22,22,16.121,0.021,22.062,2.481,24.546,40.74
748,25,25,25,15.762,0.022,23.019,2.933,25.955,38.528
749,24,24,24,15.517,0.021,23.329,2.537,25.869,38.656
750,23,23,23,15.751,0.025,23.315,2.752,26.071,38.357
751,21,21,21,15.561,0.024,26.354,3.6,29.958,33.38
752,21,21,21,14.724,0.022,26.176,2.435,28.615,34.947
753,22,22,22,15.767,0.026,22.451,2.582,25.036,39.942
754,23,23,23,14.537,0.022,22.677,2.607,25.287,39.546
755,23,23,23,15.632,0.022,22.219,2.565,24.787,40.343
756,22,22,22,14.831,0.023,22.428,2.504,24.936,40.103
757,23,23,23,14.607,0.023,22.717,2.55,25.27,39.573
758,24,24,24,14.787,0.022,22.323,2.78,25.107,39.83
759,23,23,23,15.895,0.024,22.495,2.548,25.046,39.926
760,24,24,24,14.739,0.022,26.352,2.866,29.222,34.22
761,20,20,20,14.557,0.024,23.019,2.291,25.313,39.505
762,22,22,22,15.807,0.023,22.396,2.449,24.849,40.242
763,22,22,22,14.637,0.023,22.32,2.492,24.816,40.297
764,21,21,21,15.531,0.024,22.718,3.39,26.111,38.298
765,20,20,20,14.888,0.023,22.586,2.279,24.869,40.211
766,21,21,21,15.651,0.021,22.671,2.377,25.053,39.916
767,20,20,20,14.745,0.02,22.339,2.367,24.71,40.47
768,20,20,20,15.673,0.023,22.362,2.335,24.7,40.486
769,20,20,20,14.649,0.022,22.183,2.193,24.379,41.019
770,21,21,21,17.795,0.024,22.465,2.517,24.986,40.023
771,22,22,22,15.758,0.021,22.87,2.569,25.442,39.305
772,22,22,22,15.538,0.026,23.141,2.617,25.762,38.817
773,21,21,21,15.495,0.024,22.774,2.347,25.124,39.803
774,19,19,19,14.933,0.024,22.599,2.172,24.775,40.364
775,21,21,21,15.52,0.023,23.081,2.419,25.504,39.21
776,22,22,22,14.653,0.021,23.018,2.515,25.537,39.159
777,21,21,21,16.11,0.023,22.68,2.547,25.23,39.635
778,21,21,21,14.619,0.024,23.115,2.421,25.539,39.155
779,21,21,21,15.568,0.022,23.118,2.272,25.393,39.38
780,20,20,20,15.802,0.024,23.512,2.34,25.856,38.676
781,21,21,21,15.701,0.022,23.582,2.49,26.076,38.35
782,21,21,21,15.615,0.022,23.098,2.542,25.644,38.996
783,22,22,22,15.72,0.02,23.319,2.442,25.764,38.813
784,22,22,22,15.636,0.022,24.485,2.541,27.03,36.996
785,23,23,23,14.602,0.022,23.09,2.634,25.727,38.87
786,24,24,24,15.926,0.022,23.076,2.755,25.835,38.707
787,25,25,25,15.105,0.023,23.35,3.025,26.378,37.91
788,26,26,26,15.766,0.022,23.694,3.019,26.717,37.43
789,26,26,26,14.851,0.025,23.79,2.945,26.739,37.399
790,25,25,25,14.677,0.023,23.859,2.789,26.652,37.52
791,25,25,25,14.635,0.021,23.52,2.869,26.393,37.889
792,27,27,27,14.91,0.025,23.728,3.111,26.843,37.254
793,27,27,27,14.643,0.022,23.262,2.937,26.203,38.163
794,26,26,26,14.729,0.021,22.381,2.917,25.302,39.523
795,26,26,26,15.846,0.022,23.006,2.825,25.834,38.708
796,25,25,25,15.905,0.023,23.656,2.824,26.483,37.76
797,26,26,26,14.869,0.021,23.305,2.843,26.151,38.239
798,25,25,25,15.919,0.02,22.846,2.836,25.685,38.933
799,26,26,26,14.769,0.02,23.061,2.917,25.982,38.488
800,26,26,26,15.626,0.021,22.896,2.985,25.884,38.634
801,25,25,25,14.893,0.021,26.392,5.834,32.23,31.027
802,25,25,25,15.755,0.023,23.882,3.063,26.948,37.108
803,25,25,25,14.668,0.021,23.354,2.712,26.069,38.36
804,23,23,23,15.509,0.02,25.129,2.667,27.799,35.973
805,24,24,24,14.575,0.021,22.925,3.646,26.575,37.629
806,25,25,25,14.569,0.02,25.201,2.906,28.111,35.574
807,24,24,24,15.14,0.024,23.072,2.66,25.735,38.857
808,27,27,27,15.804,0.02,23.815,2.965,26.783,37.337
809,27,27,27,15.654,0.025,23.811,3.015,26.83,37.271
810,25,25,25,15.604,0.022,23.57,2.982,26.556,37.656
811,26,26,26,17.797,0.021,22.838,2.938,25.78,38.79
812,26,26,26,16.004,0.022,22.704,2.867,25.574,39.102
813,26,26,26,15.887,0.022,22.917,2.973,25.893,38.62
814,26,26,26,14.662,0.02,22.654,2.98,25.637,39.006
815,25,25,25,15.639,0.022,23.02,3.063,26.086,38.334
816,26,26,26,14.731,0.023,22.769,2.785,25.558,39.127
817,25,25,25,15.574,0.022,23.313,2.959,26.275,38.06
818,24,24,24,15.794,0.023,23.493,2.622,26.118,38.287
819,24,24,24,14.927,0.024,22.691,2.728,25.423,39.335
820,24,24,24,15.636,0.024,22.044,2.843,24.89,40.176
821,24,24,24,14.59,0.023,22.872,2.824,25.7,38.911
822,23,23,23,14.931,0.023,22.967,2.623,25.593,39.073
823,22,22,22,14.572,0.027,22.72,2.587,25.311,39.509
824,22,22,22,14.639,0.019,22.08,2.392,24.475,40.858
825,23,23,23,15.452,0.018,21.984,2.579,24.566,40.707
826,21,21,21,15.729,0.021,22.571,2.439,25.013,39.979
827,23,23,23,15.975,0.019,22.733,2.592,25.328,39.481
828,24,24,24,15.178,0.021,22.49,2.697,25.19,39.698
829,25,25,25,14.795,0.021,23.006,2.778,25.787,38.78
830,24,24,24,14.683,0.019,22.871,2.661,25.535,39.162
831,26,26,26,14.945,0.019,22.851,2.918,25.772,38.802
832,25,25,25,14.561,0.019,23.025,2.817,25.845,38.693
833,25,25,25,14.607,0.019,22.207,2.89,25.1,39.841
834,24,24,24,15.153,0.019,22.691,2.59,25.284,39.551
835,25,25,25,14.584,0.024,22.424,2.788,25.216,39.658
836,24,24,24,14.829,0.023,23.198,2.688,25.888,38.627
837,24,24,24,15.739,0.021,22.703,2.927,25.633,39.013
838,25,25,25,14.781,0.022,22.995,2.725,25.724,38.875
839,22,22,22,14.811,0.022,22.562,2.494,25.059,39.906
840,22,22,22,15.034,0.023,23.246,2.471,25.721,38.879
841,22,22,22,15.954,0.022,22.481,2.441,24.926,40.119
842,23,23,23,14.863,0.02,22.858,2.679,25.541,39.153
843,21,21,21,15.621,0.021,22.517,2.503,25.023,39.963
844,21,21,21,14.578,0.022,22.504,2.392,24.9,40.161
845,20,20,20,15.64,0.022,22.645,2.41,25.059,39.906
846,22,22,22,14.899,0.025,22.129,2.638,24.779,40.357
847,22,22,22,14.654,0.02,22.308,2.568,24.88,40.193
848,22,22,22,15.649,0.023,22.937,2.521,25.462,39.274
849,23,23,23,15.414,0.022,22.344,2.602,24.95,40.081
850,23,23,23,15.508,0.022,23.664,2.651,26.319,37.996
851,20,20,20,15.651,0.023,26.057,3.409,29.47,33.933
852,21,21,21,14.92,0.023,23.018,2.59,25.613,39.043
853,20,20,20,14.67,0.024,24.762,2.319,27.085,36.92
854,21,21,21,14.594,0.022,22.183,2.498,24.685,40.51
855,21,21,21,14.877,0.02,22.542,2.48,25.026,39.959
856,19,19,19,14.604,0.021,22.366,2.212,24.582,40.681
857,20,20,20,14.839,0.021,22.272,2.416,24.692,40.499
858,22,22,22,14.843,0.021,22.349,2.584,24.937,40.101
859,21,21,21,14.7,0.025,22.454,2.421,24.878,40.196
860,22,22,22,15.651,0.023,24.627,2.645,27.277,36.661
