frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
426,8,8,8,12.22,0.025,19.429,1.08,20.513,48.75
427,9,9,9,12.132,0.026,18.74,1.188,19.932,50.171
428,9,9,9,12.141,0.025,18.994,1.185,20.183,49.547
429,11,11,11,12.146,0.026,18.79,1.394,20.188,49.535
430,10,10,10,12.076,0.025,18.804,1.295,20.102,49.746
431,9,9,9,12.056,0.024,18.992,1.242,20.237,49.413
432,11,11,11,12.067,0.023,18.545,1.394,19.943,50.144
433,11,11,11,12.091,0.025,19.075,1.443,20.522,48.728
434,12,12,12,12.076,0.025,19.539,1.451,20.994,47.633
435,11,11,11,12.146,0.025,19.327,1.336,20.666,48.389
436,10,10,10,12.118,0.027,19.365,1.276,20.644,48.44
437,9,9,9,12.066,0.027,19.086,1.21,20.3,49.262
438,8,8,8,12.096,0.026,18.743,1.111,19.857,50.361
439,7,7,7,12.128,0.025,19.008,0.991,20.002,49.995
440,7,7,7,12.096,0.026,18.949,0.968,19.921,50.199
441,7,7,7,12.092,0.028,18.871,0.964,19.838,50.409
442,6,6,6,12.069,0.024,18.801,0.89,19.695,50.775
443,7,7,7,12.084,0.026,19.126,0.983,20.112,49.723
444,7,7,7,12.069,0.024,18.984,1.004,19.991,50.023
445,9,9,9,12.033,0.024,18.597,1.189,19.789,50.533
446,8,8,8,11.991,0.025,18.889,1.103,19.995,50.012
447,9,9,9,12.1,0.024,19.192,1.181,20.376,49.078
448,10,10,10,11.952,0.025,21.424,1.252,22.68,44.092
449,6,6,6,11.97,0.024,18.971,0.856,19.831,50.427
450,7,7,7,12.0,0.025,18.692,0.963,19.658,50.87
451,6,6,6,12.008,0.023,21.467,0.945,22.416,44.611
452,6,6,6,11.975,0.024,24.12,0.872,24.995,40.007
453,6,6,6,11.964,0.024,18.445,0.863,19.312,51.782
454,6,6,6,11.983,0.022,18.877,0.919,19.8,50.505
455,6,6,6,11.999,0.025,18.827,0.966,19.796,50.514
456,5,5,5,12.064,0.022,18.826,0.868,19.697,50.769
457,5,5,5,12.022,0.023,18.61,0.767,19.381,51.598
458,6,6,6,12.036,0.024,18.791,0.844,19.639,50.92
459,7,7,7,11.978,0.025,18.542,0.986,19.531,51.2
460,8,8,8,11.988,0.025,19.011,1.04,20.055,49.863
461,8,8,8,11.998,0.026,19.418,1.099,20.52,48.732
462,9,9,9,12.011,0.024,19.197,1.285,20.485,48.816
463,8,8,8,12.018,0.023,19.164,1.115,20.283,49.303
464,9,9,9,11.983,0.023,18.937,1.255,20.196,49.515
465,8,8,8,12.103,0.024,18.916,1.155,20.074,49.815
466,9,9,9,12.144,0.024,18.813,1.221,20.038,49.905
467,9,9,9,12.173,0.025,19.096,1.244,20.342,49.159
468,10,10,10,12.076,0.026,19.156,1.259,20.418,48.977
469,9,9,9,12.096,0.028,19.104,1.162,20.269,49.335
470,8,8,8,12.124,0.027,19.082,1.088,20.174,49.569
471,7,7,7,12.216,0.026,18.772,0.954,19.729,50.686
472,7,7,7,12.148,0.028,18.738,0.982,19.722,50.704
473,7,7,7,12.165,0.027,18.905,0.962,19.87,50.326
474,7,7,7,12.192,0.028,18.932,0.985,19.92,50.201
475,8,8,8,12.204,0.029,18.816,1.068,19.887,50.284
476,8,8,8,12.176,0.028,18.723,1.089,19.815,50.467
477,8,8,8,12.221,0.026,19.135,1.039,20.177,49.561
478,9,9,9,12.146,0.024,21.116,1.284,22.403,44.637
479,10,10,10,12.153,0.023,19.456,1.318,20.777,48.131
480,10,10,10,12.155,0.026,19.429,1.292,20.724,48.252
481,10,10,10,12.152,0.025,19.113,1.275,20.391,49.04
482,10,10,10,12.196,0.023,19.186,1.272,20.461,48.873
483,11,11,11,12.26,0.022,19.496,1.408,20.908,47.828
484,12,12,12,12.212,0.024,19.66,1.572,21.235,47.092
485,12,12,12,12.24,0.022,18.827,1.529,20.359,49.119
486,13,13,13,12.226,0.022,19.547,1.57,21.12,47.348
487,11,11,11,12.211,0.024,21.627,1.349,22.979,43.518
488,9,9,9,12.217,0.024,19.385,1.158,20.547,48.67
489,10,10,10,12.344,0.024,19.458,1.261,20.722,48.258
490,11,11,11,12.205,0.023,19.718,1.36,21.081,47.435
491,12,12,12,12.228,0.024,19.751,1.49,21.245,47.071
492,11,11,11,12.229,0.025,20.082,1.33,21.414,46.698
493,9,9,9,12.212,0.025,19.262,1.176,20.441,48.921
494,9,9,9,12.249,0.024,19.113,1.163,20.279,49.312
495,10,10,10,12.247,0.026,19.232,1.343,20.58,48.591
496,9,9,9,12.259,0.025,19.533,1.196,20.732,48.234
497,9,9,9,12.293,0.024,19.364,1.171,20.538,48.69
498,9,9,9,12.296,0.024,19.127,1.175,20.305,49.249
499,9,9,9,12.289,0.023,19.435,1.16,20.598,48.549
500,10,10,10,12.358,0.025,19.791,1.273,21.067,47.467
501,10,10,10,12.343,0.022,22.387,1.268,23.658,42.269
502,10,10,10,12.247,0.024,23.263,1.31,24.577,40.689
503,12,12,12,12.253,0.024,19.566,1.566,21.135,47.315
504,11,11,11,12.267,0.023,19.545,1.406,20.955,47.722
505,11,11,11,12.315,0.023,19.784,1.402,21.188,47.196
506,11,11,11,12.344,0.025,21.49,1.326,22.82,43.822
507,11,11,11,12.385,0.026,19.626,1.354,20.983,47.658
508,11,11,11,12.252,0.025,19.292,1.434,20.73,48.239
509,11,11,11,12.247,0.025,18.889,1.419,20.311,49.234
510,11,11,11,12.349,0.023,19.304,1.387,20.694,48.324
511,12,12,12,12.298,0.022,19.864,1.49,21.357,46.824
512,12,12,12,12.378,0.027,19.938,1.516,21.457,46.605
513,14,14,14,12.307,0.025,20.084,1.7,21.788,45.897
514,14,14,14,12.374,0.025,19.642,1.649,21.295,46.96
515,14,14,14,12.297,0.025,19.67,1.755,21.429,46.666
516,14,14,14,13.502,0.022,19.874,1.731,21.609,46.277
517,15,15,15,12.322,0.024,19.901,1.753,21.658,46.173
518,15,15,15,12.354,0.022,19.745,1.762,21.511,46.488
519,13,13,13,12.345,0.023,19.643,1.606,21.252,47.054
520,13,13,13,12.359,0.023,20.152,1.644,21.8,45.872
521,13,13,13,12.287,0.023,19.861,1.573,21.438,46.647
522,13,13,13,12.389,0.024,19.912,1.573,21.488,46.537
523,13,13,13,12.231,0.024,19.687,1.691,21.382,46.768
524,12,12,12,12.342,0.024,19.568,1.462,21.033,47.544
525,13,13,13,12.318,0.023,19.279,1.6,20.883,47.886
526,11,11,11,12.405,0.025,19.489,1.408,20.9,47.846
527,11,11,11,12.363,0.025,19.234,1.411,20.648,48.431
528,12,12,12,12.382,0.024,19.502,1.544,21.049,47.508
529,12,12,12,12.335,0.026,19.41,1.436,20.849,47.963
530,12,12,12,12.409,0.027,19.265,1.498,20.767,48.154
531,12,12,12,12.302,0.026,18.885,1.445,20.333,49.18
532,11,11,11,12.32,0.023,18.937,1.462,20.402,49.014
533,11,11,11,12.349,0.022,18.896,1.417,20.316,49.223
534,11,11,11,12.32,0.024,19.084,1.417,20.505,48.769
535,11,11,11,12.306,0.025,20.291,1.351,21.645,46.199
536,11,11,11,12.375,0.025,19.395,1.376,20.776,48.134
537,11,11,11,12.361,0.025,19.536,1.373,20.913,47.817
538,11,11,11,12.247,0.023,19.328,1.407,20.738,48.221
539,12,12,12,12.214,0.027,19.444,1.491,20.939,47.758
540,12,12,12,12.291,0.026,18.852,1.508,20.364,49.107
541,12,12,12,12.309,0.024,19.098,1.46,20.561,48.635
542,12,12,12,12.321,0.022,18.935,1.506,20.445,48.913
543,12,12,12,12.299,0.024,18.888,1.467,20.358,49.12
544,12,12,12,12.233,0.025,19.434,1.533,20.971,47.685
545,12,12,12,12.227,0.023,19.631,1.454,21.087,47.422
546,11,11,11,12.349,0.023,19.406,1.413,20.822,48.026
547,11,11,11,12.459,0.025,19.477,1.404,20.884,47.883
548,11,11,11,12.279,0.023,19.384,1.417,20.805,48.066
549,11,11,11,12.369,0.024,19.731,1.32,21.054,47.497
550,9,9,9,12.333,0.026,19.252,1.157,20.413,48.989
551,10,10,10,12.305,0.025,21.875,1.306,23.185,43.132
552,10,10,10,12.304,0.026,22.803,1.254,24.061,41.561
553,11,11,11,12.232,0.033,19.496,1.376,20.875,47.905
554,12,12,12,12.227,0.023,19.122,1.448,20.573,48.607
555,11,11,11,12.255,0.023,19.587,1.377,20.966,47.695
556,11,11,11,12.274,0.026,19.168,1.379,20.551,48.659
557,10,10,10,12.399,0.028,19.884,1.259,21.148,47.286
558,10,10,10,12.433,0.026,19.212,1.249,20.465,48.865
559,10,10,10,12.349,0.026,18.903,1.248,20.154,49.618
560,11,11,11,12.397,0.027,18.61,1.357,19.971,50.072
561,10,10,10,12.259,0.024,19.056,1.295,20.354,49.13
562,10,10,10,12.321,0.025,18.648,1.266,19.917,50.208
563,9,9,9,12.23,0.025,21.286,1.167,22.458,44.528
564,10,10,10,12.219,0.025,19.299,1.252,20.554,48.652
565,9,9,9,12.257,0.021,19.066,1.154,20.223,49.45
566,9,9,9,12.207,0.024,19.091,1.13,20.224,49.446
567,9,9,9,12.276,0.025,18.826,1.196,20.025,49.936
568,9,9,9,12.262,0.025,19.021,1.129,20.153,49.62
569,10,10,10,12.288,0.027,19.19,1.331,20.525,48.722
570,10,10,10,12.26,0.026,18.924,1.317,20.244,49.397
571,10,10,10,12.298,0.025,19.269,1.294,20.567,48.622
572,10,10,10,12.266,0.025,19.229,1.269,20.501,48.778
573,10,10,10,12.227,0.025,18.989,1.279,20.271,49.331
574,9,9,9,12.371,0.024,19.565,1.208,20.776,48.132
575,11,11,11,12.244,0.024,19.796,1.371,21.169,47.238
576,11,11,11,12.314,0.025,19.412,1.428,20.843,47.978
577,10,10,10,12.352,0.027,19.605,1.254,20.863,47.933
578,9,9,9,12.353,0.025,19.2,1.214,20.418,48.977
579,9,9,9,12.35,0.023,18.417,1.142,19.563,51.116
580,9,9,9,12.359,0.024,18.685,1.15,19.838,50.408
581,8,8,8,12.317,0.023,18.676,1.101,19.78,50.555
582,9,9,9,13.565,0.023,18.559,1.17,19.732,50.678
583,9,9,9,12.415,0.023,18.934,1.141,20.077,49.807
584,9,9,9,12.413,0.026,18.752,1.153,19.909,50.23
585,8,8,8,12.384,0.023,18.82,1.048,19.872,50.323
586,8,8,8,12.372,0.025,18.672,1.085,19.761,50.604
587,9,9,9,12.363,0.023,18.794,1.16,19.957,50.107
588,10,10,10,12.411,0.025,18.984,1.296,20.283,49.302
589,10,10,10,12.334,0.026,18.995,1.24,20.239,49.41
590,9,9,9,12.425,0.027,18.925,1.158,20.087,49.783
591,10,10,10,12.336,0.025,18.961,1.256,20.22,49.455
592,10,10,10,12.424,0.026,19.205,1.256,20.464,48.867
593,10,10,10,12.358,0.025,20.056,1.241,21.3,46.948
594,9,9,9,12.488,0.026,18.785,1.215,20.004,49.991
595,9,9,9,12.461,0.025,18.483,1.208,19.695,50.775
596,9,9,9,12.368,0.025,20.707,1.157,21.867,45.732
597,9,9,9,12.354,0.025,18.389,1.888,20.28,49.308
598,9,9,9,12.353,0.012,18.483,1.197,19.683,50.805
599,9,9,9,12.462,0.011,18.399,1.155,19.557,51.132
600,8,8,8,12.475,0.012,19.015,1.066,20.084,49.791
