frame,timestamp_sec,capture_ms,infer_track_ms,state_ms,display_ms,total_loop_ms,person_count,average_fps,recent_fps
372,12.626632,2.549,30.329,0.727,0.003,33.625,1,29.539,30.163
373,12.660525,1.671,31.440,0.611,0.004,33.741,1,29.539,30.120
374,12.694530,1.844,31.497,0.550,0.003,33.908,1,29.539,30.071
375,12.726307,0.515,30.660,0.582,0.003,31.776,1,29.544,30.159
376,12.767613,2.044,38.623,0.651,0.003,41.337,1,29.526,29.699
377,12.797970,0.572,29.076,0.573,0.003,30.240,1,29.535,29.876
378,12.829065,0.556,29.912,0.576,0.003,31.062,1,29.541,29.994
379,12.860310,0.514,30.105,0.732,0.003,31.371,1,29.547,30.086
380,12.892984,1.727,30.152,0.636,0.003,32.535,1,29.549,30.116
381,12.926903,2.727,30.499,0.617,0.003,33.862,1,29.549,30.086
382,12.959855,1.647,30.632,0.602,0.003,32.899,1,29.551,30.099
383,12.993232,2.048,30.672,0.585,0.003,33.324,1,29.553,30.093
384,13.026283,2.000,30.412,0.688,0.003,33.119,1,29.554,30.096
385,13.058127,0.619,30.481,0.561,0.003,31.681,1,29.559,30.151
386,13.091746,2.489,30.513,0.571,0.003,33.594,1,29.559,30.135
387,13.128003,3.407,32.224,0.620,0.003,36.271,1,29.554,30.030
388,13.160639,0.571,31.389,0.576,0.003,32.555,1,29.557,30.053
389,13.194801,2.049,31.483,0.581,0.004,34.134,1,29.556,30.025
390,13.227300,0.586,31.276,0.677,0.004,32.562,1,29.559,30.046
391,13.276047,1.232,46.699,0.592,0.003,48.544,1,29.526,20.556
392,13.306484,0.488,29.301,0.585,0.003,30.393,1,29.533,25.291
393,13.336564,0.589,28.847,0.510,0.003,29.964,1,29.542,27.502
394,13.371232,0.501,33.471,0.669,0.003,34.660,1,29.540,27.795
395,13.402082,0.529,29.598,0.451,0.003,30.593,1,29.547,28.646
396,13.430843,0.454,27.817,0.461,0.003,28.746,1,29.558,29.511
397,13.460582,0.578,28.655,0.509,0.003,29.758,1,29.567,30.030
398,13.490850,0.503,29.210,0.494,0.003,30.223,1,29.575,30.377
399,13.526825,4.845,30.586,0.521,0.003,35.971,1,29.570,30.065
400,13.557520,1.853,28.272,0.451,0.003,30.593,1,29.577,30.305
401,13.591287,3.411,29.857,0.527,0.003,33.814,1,29.577,30.234
402,13.626111,3.871,30.374,0.529,0.003,34.794,1,29.574,30.102
403,13.658739,1.320,30.724,0.499,0.003,32.562,1,29.577,30.145
404,13.691946,2.836,29.821,0.553,0.003,33.228,1,29.578,30.139
405,13.726159,3.377,30.228,0.574,0.003,34.200,1,29.577,30.076
406,13.758148,1.099,30.262,0.505,0.003,31.883,1,29.581,30.151
407,13.794113,5.448,29.960,0.590,0.003,36.018,1,29.577,29.998
408,13.825405,0.701,29.947,0.494,0.003,31.159,1,29.582,30.105
409,13.859466,3.718,29.801,0.684,0.004,34.223,1,29.581,30.056
410,13.891615,1.258,30.153,0.626,0.003,32.056,1,29.585,30.109
411,13.926684,4.054,30.334,0.576,0.003,34.985,1,29.582,30.031
412,13.967749,1.365,39.068,0.610,0.003,41.064,1,29.567,29.715
413,13.997653,0.550,28.688,0.575,0.003,29.830,1,29.575,29.861
414,14.027776,0.540,28.957,0.509,0.003,30.021,1,29.583,29.989
415,14.060845,1.984,30.526,0.546,0.003,33.075,1,29.585,29.998
416,14.094557,0.531,32.584,0.589,0.003,33.722,1,29.585,29.983
417,14.126927,0.594,31.133,0.595,0.003,32.342,1,29.588,30.016
418,14.158998,1.156,30.263,0.573,0.003,32.011,1,29.591,30.056
419,14.192172,2.789,29.758,0.564,0.003,33.130,1,29.593,30.060
420,14.226273,3.335,30.145,0.573,0.003,34.073,1,29.592,30.034
421,14.272737,1.784,43.980,0.598,0.003,46.383,1,29.566,21.515
422,14.306250,0.590,32.269,0.520,0.003,33.397,1,29.566,25.027
423,14.337169,0.556,29.791,0.375,0.003,30.736,1,29.573,27.103
424,14.368339,0.484,30.274,0.618,0.003,31.391,1,29.578,28.149
425,14.399151,0.486,29.665,0.575,0.003,30.742,1,29.584,28.923
426,14.431230,0.542,30.910,0.644,0.004,32.115,1,29.587,29.266
427,14.462458,0.558,29.974,0.582,0.003,31.132,1,29.593,29.638
428,14.494306,0.529,30.685,0.657,0.003,31.890,1,29.596,29.839
429,14.524720,0.564,29.135,0.537,0.003,30.254,1,29.604,30.161
430,14.563377,2.618,35.451,0.675,0.003,38.762,1,29.593,29.656
431,14.593078,0.482,28.500,0.527,0.003,29.526,1,29.602,29.993
432,14.625767,2.094,30.016,0.557,0.004,32.688,1,29.604,30.040
433,14.658722,2.003,30.335,0.584,0.003,32.940,1,29.606,30.061
434,14.691981,2.496,30.123,0.517,0.003,33.156,1,29.607,30.066
435,14.725572,2.864,30.158,0.546,0.003,33.587,1,29.607,30.044
436,14.758728,2.730,29.826,0.551,0.003,33.126,1,29.608,30.051
437,14.791861,2.577,29.951,0.522,0.003,33.068,1,29.610,30.060
438,14.826065,3.312,30.321,0.593,0.003,34.246,1,29.609,30.010
439,14.858378,1.244,30.421,0.700,0.003,32.386,1,29.612,30.053
440,14.893647,1.988,32.517,0.590,0.003,35.117,1,29.609,29.968
441,14.925792,1.589,29.912,0.533,0.004,32.052,1,29.612,30.023
442,14.961610,1.177,34.055,0.557,0.003,35.808,1,29.608,29.919
443,14.991936,0.513,29.205,0.525,0.003,30.259,1,29.615,30.042
444,15.024876,2.976,29.388,0.493,0.003,32.874,1,29.617,30.056
445,15.060894,4.589,30.888,0.569,0.003,36.064,1,29.612,29.954
446,15.094419,0.960,31.945,1.117,0.004,34.044,1,29.611,29.930
447,15.128270,0.579,32.100,0.576,0.003,33.273,1,29.612,29.934
448,15.167824,0.536,38.389,0.678,0.003,39.623,1,29.601,29.735
449,15.197754,0.480,28.721,0.573,0.002,29.790,1,29.609,29.852
450,15.228684,0.534,29.772,0.641,0.003,30.965,1,29.614,29.926
451,15.273222,0.550,43.214,0.606,0.003,44.390,1,29.593,22.476
452,15.305511,0.550,31.081,0.598,0.004,32.248,1,29.596,26.051
453,15.336486,0.577,29.742,0.382,0.002,30.714,1,29.602,27.899
454,15.366383,0.460,29.020,0.570,0.003,30.067,1,29.609,29.066
455,15.396735,0.542,29.188,0.756,0.003,30.505,1,29.615,29.734
456,15.428209,0.546,30.113,0.595,0.002,31.271,1,29.620,30.080
457,15.459329,0.520,29.955,0.635,0.003,31.128,1,29.625,30.352
458,15.484764,0.538,24.208,0.128,0.003,24.893,0,29.642,31.304
459,15.525847,9.866,31.032,0.571,0.003,41.492,1,29.627,30.295
460,15.553750,1.726,25.548,0.146,0.003,27.440,0,29.639,30.811
461,15.594308,7.075,33.277,0.617,0.003,40.991,1,29.625,30.088
462,15.620697,0.568,25.147,0.148,0.003,25.883,0,29.640,30.651
463,15.653834,7.624,25.305,0.162,0.003,33.114,0,29.641,30.613
464,15.693009,7.096,31.856,0.639,0.003,39.614,1,29.630,30.152
465,15.719444,0.557,25.179,0.141,0.003,25.897,0,29.645,30.597
466,15.767229,8.329,39.255,0.631,0.003,48.238,1,29.617,29.711
467,15.792242,0.787,23.535,0.148,0.003,24.491,0,29.635,30.193
468,15.820055,2.192,25.414,0.140,0.003,27.768,0,29.646,30.464
469,15.853674,8.364,25.055,0.139,0.004,33.581,0,29.646,30.425
470,15.886292,7.197,25.216,0.138,0.003,32.575,0,29.648,30.437
471,15.920170,7.959,25.721,0.143,0.003,33.846,0,29.648,30.392
472,15.953827,8.275,25.177,0.142,0.003,33.618,0,29.648,30.360
473,15.986668,7.041,25.594,0.139,0.004,32.799,0,29.649,30.364
474,16.019861,7.364,25.629,0.143,0.004,33.161,0,29.650,30.354
475,16.053323,8.150,25.109,0.138,0.003,33.420,0,29.651,30.335
476,16.086548,7.915,25.109,0.133,0.003,33.181,0,29.652,30.326
477,16.119548,7.477,25.330,0.175,0.003,33.005,0,29.653,30.324
478,16.153223,8.233,25.204,0.139,0.003,33.601,0,29.653,30.302
479,16.186171,7.579,25.166,0.136,0.003,32.905,0,29.655,30.304
480,16.219582,7.964,25.252,0.234,0.003,33.474,0,29.655,30.288
481,16.263449,8.192,35.288,0.135,0.003,43.637,0,29.637,22.855
482,16.290913,0.610,26.663,0.141,0.003,27.435,0,29.648,28.080
483,16.320044,3.738,25.193,0.142,0.004,29.095,0,29.657,29.893
484,16.359097,7.920,30.932,0.141,0.003,39.016,0,29.647,28.693
485,16.386755,2.397,25.060,0.139,0.003,27.618,0,29.658,29.929
486,16.425629,8.696,29.974,1.107,0.003,39.797,1,29.647,28.999
487,16.453390,1.562,25.035,0.142,0.003,26.760,0,29.659,29.953
488,16.485971,7.244,25.139,0.135,0.003,32.538,0,29.661,30.044
489,16.519297,7.985,25.148,0.134,0.003,33.289,0,29.662,30.040
490,16.553416,8.963,24.962,0.132,0.003,34.080,0,29.661,29.965
491,16.585776,7.032,25.138,0.130,0.003,32.320,0,29.664,30.048
492,16.619091,8.091,25.036,0.138,0.003,33.287,0,29.664,30.045
493,16.652835,8.674,24.873,0.141,0.003,33.708,0,29.664,30.013
494,16.686228,8.060,25.135,0.140,0.003,33.356,0,29.665,30.008
495,16.719234,7.801,25.007,0.135,0.003,32.963,0,29.666,30.028
496,16.752857,8.319,25.112,0.133,0.004,33.586,0,29.666,30.010
497,16.785837,7.778,25.010,0.141,0.003,32.951,0,29.668,30.027
498,16.819191,8.090,25.060,0.132,0.003,33.304,0,29.668,30.025
499,16.852287,8.236,24.668,0.138,0.003,33.064,0,29.669,30.035
500,16.883646,8.484,22.678,0.184,0.003,31.366,0,29.673,30.120
501,16.918508,10.110,24.507,0.139,0.002,34.777,0,29.671,30.051
502,16.957301,9.244,29.349,0.347,0.003,38.963,0,29.662,29.818
503,16.985964,3.836,24.414,0.134,0.003,28.406,0,29.671,30.016
504,17.018940,8.148,24.637,0.141,0.004,32.948,0,29.673,30.028
505,17.052510,9.016,24.352,0.134,0.003,33.524,0,29.673,30.019
506,17.085485,8.228,24.557,0.139,0.003,32.945,0,29.674,30.030
507,17.118443,8.283,24.476,0.140,0.003,32.923,0,29.675,30.042
508,17.152423,9.354,24.422,0.133,0.003,33.929,0,29.675,30.020
509,17.185499,8.229,24.657,0.141,0.003,33.048,0,29.676,30.027
510,17.218720,8.464,24.558,0.136,0.002,33.177,0,29.677,30.029
511,17.261353,9.197,33.163,0.144,0.003,42.526,0,29.661,23.458
512,17.277910,0.572,15.782,0.095,0.002,16.464,0,29.691,33.821
513,17.310705,16.149,16.513,0.106,0.002,32.785,0,29.692,32.629
514,17.353229,17.787,24.587,0.139,0.003,42.534,0,29.677,29.740
515,17.386026,8.162,24.437,0.141,0.003,32.762,0,29.679,29.887
516,17.420009,9.056,24.721,0.140,0.003,33.938,0,29.678,29.809
517,17.452831,8.116,24.507,0.140,0.003,32.785,0,29.680,29.901
518,17.485781,8.021,24.730,0.140,0.003,32.912,0,29.681,29.957
519,17.518861,8.330,24.550,0.141,0.003,33.042,0,29.682,29.987
520,17.557658,8.884,29.714,0.140,0.003,38.760,0,29.673,29.505
521,17.585985,3.333,24.793,0.141,0.003,28.288,0,29.682,29.952
522,17.619144,8.016,24.940,0.142,0.003,33.121,0,29.683,29.969
523,17.652175,8.042,24.603,0.138,0.003,32.804,0,29.684,29.992
524,17.685314,8.234,24.708,0.138,0.003,33.102,0,29.685,30.005
525,17.718820,8.759,24.551,0.140,0.003,33.472,0,29.686,29.995
526,17.752498,8.843,24.636,0.143,0.003,33.643,0,29.686,29.975
527,17.785587,8.009,24.876,0.143,0.003,33.050,0,29.687,29.990
528,17.818417,8.127,24.500,0.140,0.003,32.789,0,29.688,30.016
529,17.852212,8.924,24.671,0.144,0.002,33.760,0,29.688,29.993
530,17.885692,8.578,24.699,0.139,0.003,33.439,0,29.688,29.987
531,17.918602,7.879,24.830,0.142,0.003,32.874,0,29.690,30.005
532,17.952290,8.830,24.651,0.138,0.003,33.643,0,29.690,29.991
533,17.986055,9.033,24.534,0.140,0.002,33.726,0,29.689,29.974
534,18.019393,8.570,24.567,0.141,0.003,33.299,0,29.690,29.975
535,18.052118,7.988,24.537,0.141,0.003,32.688,0,29.692,29.998
536,18.085273,8.374,24.580,0.140,0.003,33.115,0,29.692,30.004
537,18.119013,8.984,24.557,0.144,0.003,33.708,0,29.692,29.990
538,18.154709,7.988,27.504,0.140,0.003,35.654,0,29.689,29.915
539,18.185425,5.797,24.716,0.143,0.002,30.676,0,29.694,29.999
540,18.218882,8.776,24.479,0.137,0.002,33.413,0,29.694,29.995
541,18.261684,8.647,33.885,0.139,0.003,42.693,0,29.679,23.368
542,18.288275,0.559,25.833,0.137,0.003,26.548,0,29.691,28.826
543,18.318619,5.571,24.576,0.142,0.003,30.312,0,29.696,30.081
544,18.352806,8.589,25.396,0.138,0.003,34.145,0,29.696,29.870
545,18.385402,7.490,24.907,0.139,0.003,32.558,0,29.697,30.028
546,18.418852,8.413,24.839,0.137,0.003,33.410,0,29.698,30.006
547,18.453325,9.174,25.102,0.140,0.003,34.438,0,29.696,29.859
548,18.487912,9.159,25.227,0.140,0.003,34.549,0,29.695,29.737
549,18.519106,5.624,25.369,0.140,0.003,31.154,0,29.699,29.979
550,18.552359,8.140,24.913,0.139,0.003,33.214,0,29.700,29.988
551,18.585447,8.357,24.532,0.142,0.003,33.053,0,29.700,30.009
552,18.618524,8.436,24.440,0.138,0.003,33.035,0,29.701,30.028
553,18.656710,9.041,28.948,1.094,0.003,39.102,1,29.693,29.628
554,18.692566,2.856,31.849,0.614,0.004,35.343,1,29.690,29.527
555,18.725366,0.566,31.556,0.636,0.003,32.778,1,29.691,29.587
556,18.761451,1.085,34.310,0.600,0.004,36.015,1,29.688,29.465
557,18.794739,0.551,32.081,0.596,0.003,33.247,1,29.688,29.498
558,18.828301,0.643,32.266,0.768,0.003,33.698,1,29.688,29.506
559,18.861882,0.551,32.206,0.608,0.004,33.385,1,29.689,29.528
560,18.895397,0.567,32.283,0.667,0.003,33.537,1,29.689,29.541
561,18.928155,0.570,31.463,0.531,0.003,32.582,1,29.690,29.592
562,18.959866,0.548,30.582,0.632,0.003,31.780,1,29.693,29.671
563,18.991437,0.564,30.316,0.562,0.003,31.461,1,29.697,29.755
564,19.023398,1.431,29.919,0.567,0.003,31.935,1,29.699,29.816
565,19.059018,3.976,31.025,0.610,0.003,35.630,1,29.696,29.741
566,19.092175,1.363,31.088,0.600,0.003,33.072,1,29.697,29.757
567,19.125272,1.284,31.152,0.616,0.003,33.072,1,29.698,29.773
568,19.157526,1.001,30.581,0.575,0.003,32.177,1,29.700,29.817
569,19.191935,2.591,31.187,0.607,0.004,34.406,1,29.699,29.789
570,19.225819,2.023,31.195,0.574,0.003,33.812,1,29.699,29.781
571,19.273844,0.635,46.690,0.593,0.003,47.938,1,29.677,20.819
572,19.305203,0.586,30.123,0.593,0.003,31.320,1,29.680,25.191
573,19.335714,0.588,29.274,0.494,0.003,30.371,1,29.685,27.322
574,19.371021,0.452,34.322,0.570,0.003,35.361,1,29.683,27.551
575,19.401703,0.611,29.444,0.387,0.002,30.456,1,29.688,28.460
576,19.432395,0.474,29.793,0.565,0.002,30.848,1,29.692,29.048
577,19.462235,0.526,28.699,0.566,0.003,29.809,1,29.698,29.611
578,19.487628,0.554,24.221,0.168,0.003,24.962,0,29.711,30.605
579,19.525584,6.683,31.051,0.624,0.003,38.379,1,29.704,30.019
580,19.558703,1.021,31.414,1.133,0.003,33.589,1,29.704,29.991
581,19.591559,0.555,31.113,0.587,0.004,32.273,1,29.706,30.076
582,19.624632,1.241,31.188,0.546,0.004,32.996,1,29.707,30.092
583,19.658021,1.592,31.196,0.555,0.003,33.362,1,29.707,30.081
584,19.691143,1.497,31.013,0.684,0.003,33.215,1,29.708,30.080
585,19.724558,1.547,31.127,0.673,0.004,33.366,1,29.708,30.070
586,19.760035,2.851,31.899,0.604,0.003,35.373,1,29.706,29.949
587,19.792808,0.562,31.549,0.545,0.003,32.674,1,29.707,29.985
588,19.824954,0.552,30.996,0.563,0.004,32.130,1,29.709,30.044
589,19.857492,1.349,30.572,0.697,0.003,32.639,1,29.711,30.073
590,19.892252,2.190,31.812,0.629,0.003,34.652,1,29.709,30.009
591,19.924251,0.890,30.420,0.552,0.003,31.882,1,29.712,30.069
592,19.962007,2.074,35.078,0.607,0.004,37.779,1,29.706,29.883
593,19.994211,0.558,30.982,0.622,0.003,32.182,1,29.708,29.931
594,20.026692,0.548,31.257,0.588,0.003,32.412,1,29.709,29.967
595,20.059178,0.636,31.205,0.577,0.004,32.437,1,29.711,29.999
596,20.091248,0.544,30.896,0.656,0.003,32.115,1,29.713,30.040
597,20.124392,1.349,31.083,0.597,0.003,33.050,1,29.714,30.047
598,20.158246,1.591,31.609,0.633,0.003,33.854,1,29.714,30.028
599,20.191542,1.231,31.374,0.657,0.003,33.281,1,29.714,30.027
600,20.224996,1.343,31.399,0.607,0.003,33.368,1,29.715,30.024
601,20.270511,0.676,44.096,0.384,0.002,45.171,1,29.698,22.085
602,20.303545,0.481,32.132,0.662,0.004,33.292,1,29.698,25.448
603,20.335417,0.585,30.568,0.435,0.003,31.603,1,29.701,27.214
604,20.364497,0.471,28.135,0.668,0.003,29.291,1,29.708,28.663
605,20.394546,0.535,28.794,0.512,0.003,29.859,1,29.713,29.508
606,20.424581,0.534,28.938,0.717,0.003,30.207,1,29.718,30.047
607,20.456266,1.624,29.295,0.512,0.003,31.447,1,29.721,30.282
608,20.491611,4.483,30.301,0.623,0.003,35.425,1,29.719,30.005
609,20.523483,1.115,30.080,0.632,0.003,31.845,1,29.721,30.151
610,20.561633,2.770,34.694,0.607,0.003,38.091,1,29.715,29.707
611,20.594133,0.564,31.273,0.571,0.003,32.427,1,29.716,29.803
612,20.626687,0.528,31.405,0.557,0.003,32.508,1,29.718,29.878
613,20.659055,0.593,31.165,0.565,0.003,32.341,1,29.720,29.953
614,20.690373,0.541,30.121,0.555,0.003,31.236,1,29.723,30.087
615,20.725264,2.590,31.690,0.575,0.003,34.875,1,29.721,29.987
616,20.758724,1.224,31.608,0.590,0.003,33.441,1,29.722,29.979
617,20.792974,1.624,31.983,0.634,0.003,34.260,1,29.721,29.930
618,20.825920,0.553,31.702,0.561,0.003,32.835,1,29.722,29.957
619,20.857403,1.360,29.506,0.741,0.004,31.629,1,29.725,30.038
620,20.892521,2.598,31.715,0.589,0.003,34.923,1,29.723,29.963
621,20.925238,0.545,31.527,0.598,0.003,32.690,1,29.724,29.990
622,20.958709,1.309,31.507,0.642,0.003,33.480,1,29.724,29.983
623,20.992438,1.575,31.455,0.637,0.004,33.687,1,29.724,29.969
624,21.024948,0.563,31.252,0.596,0.003,32.431,1,29.726,30.003
625,21.060001,2.345,32.057,0.581,0.003,35.003,1,29.724,29.941
626,21.092471,0.549,31.286,0.583,0.003,32.437,1,29.725,29.973
627,21.125098,0.542,31.448,0.605,0.003,32.613,1,29.727,29.997
628,21.162122,1.958,34.409,0.561,0.003,36.947,1,29.722,29.880
629,21.196402,0.554,33.112,0.556,0.003,34.240,1,29.721,29.856
630,21.227546,0.797,29.740,0.660,0.003,31.216,1,29.725,29.922
631,21.276287,0.548,47.410,0.426,0.003,48.399,1,29.704,20.620
632,21.308571,0.829,30.987,0.518,0.003,32.353,1,29.706,24.730
633,21.342046,0.558,32.348,0.541,0.003,33.464,1,29.706,26.231
634,21.375843,1.245,31.959,0.562,0.003,33.783,1,29.706,26.993
635,21.408965,0.483,32.033,0.520,0.003,33.052,1,29.706,27.583
636,21.443666,1.036,33.096,0.637,0.003,34.855,1,29.705,27.758
637,21.474691,0.578,29.689,0.381,0.003,30.663,1,29.709,28.357
638,21.504836,0.488,29.237,0.485,0.003,30.226,1,29.714,28.870
639,21.536667,0.546,30.750,0.432,0.003,31.743,1,29.716,29.137
640,21.567443,0.502,29.799,0.401,0.002,30.716,1,29.720,29.444
641,21.595250,0.479,26.889,0.507,0.003,27.890,1,29.728,29.929
642,21.624711,0.512,28.395,0.563,0.003,29.488,1,29.734,30.222
643,21.654466,0.526,28.615,0.539,0.003,29.697,1,29.739,30.460
644,21.689927,5.293,29.578,0.522,0.003,35.412,1,29.737,30.288
645,21.721490,1.428,29.560,0.537,0.003,31.545,1,29.739,30.376
646,21.757695,3.198,32.417,0.639,0.003,36.275,1,29.736,30.182
647,21.791216,1.957,30.869,0.708,0.003,33.555,1,29.736,30.158
648,21.822961,0.547,30.432,0.542,0.003,31.539,1,29.739,30.238
649,21.856222,2.343,30.324,0.730,0.003,33.419,1,29.739,30.219
650,21.891058,3.526,30.518,0.662,0.003,34.730,1,29.737,30.143
651,21.922968,0.538,30.647,0.583,0.003,31.788,1,29.740,30.201
652,21.956049,2.042,30.401,0.575,0.003,33.038,1,29.740,30.203
653,21.992727,4.250,31.620,0.611,0.003,36.503,1,29.736,30.061
654,22.025040,0.535,31.111,0.602,0.004,32.268,1,29.738,30.097
655,22.059000,1.769,31.532,0.634,0.003,33.956,1,29.738,30.069
656,22.091017,0.577,30.701,0.584,0.003,31.880,1,29.740,30.114
657,22.124767,2.207,30.904,0.620,0.003,33.752,1,29.740,30.095
658,22.156342,0.569,30.328,0.533,0.003,31.448,1,29.742,30.151
659,22.191667,3.427,31.313,0.682,0.003,35.486,1,29.740,30.078
660,22.224323,0.547,31.327,0.566,0.003,32.458,1,29.741,30.100
661,22.276226,2.243,48.963,0.425,0.003,51.648,1,29.717,19.324
662,22.305857,0.488,28.678,0.539,0.003,29.721,1,29.722,24.541
663,22.338728,0.562,31.718,0.504,0.003,32.800,1,29.723,26.240
664,22.375633,0.605,35.747,0.739,0.004,37.110,1,29.719,26.408
665,22.408977,0.555,31.994,0.567,0.003,33.134,1,29.719,27.079
666,22.442246,0.545,32.105,0.900,0.004,33.568,1,29.720,27.492
667,22.474902,0.609,31.095,0.564,0.003,32.284,1,29.721,27.937
668,22.504836,0.568,28.762,0.545,0.003,29.893,1,29.726,28.522
669,22.535401,0.562,29.405,0.463,0.003,30.447,1,29.730,28.942
670,22.566631,0.550,30.167,0.395,0.003,31.126,1,29.734,29.229
671,22.595426,0.453,27.908,0.581,0.002,28.957,1,29.740,29.641
672,22.626609,0.524,30.030,0.547,0.003,31.119,1,29.743,29.832
673,22.657691,0.607,29.874,0.560,0.003,31.061,1,29.746,29.999
674,22.690181,1.688,30.189,0.564,0.003,32.460,1,29.748,30.053
675,22.724141,2.205,31.135,0.601,0.003,33.960,1,29.747,30.010
676,22.757008,1.078,31.134,0.536,0.003,32.767,1,29.748,30.039
677,22.791919,3.033,31.288,0.602,0.003,34.943,1,29.747,29.950
678,22.825841,0.547,32.716,0.573,0.003,33.854,1,29.746,29.925
679,22.859578,0.542,32.570,0.874,0.004,34.008,1,29.746,29.895
680,22.892506,0.556,31.438,0.562,0.003,32.575,1,29.747,29.933
681,22.925284,0.546,31.615,0.573,0.003,32.752,1,29.748,29.959
682,22.961521,1.591,34.020,0.594,0.004,36.227,1,29.745,29.842
683,22.994371,0.562,31.636,0.574,0.003,32.792,1,29.746,29.868
684,23.027886,0.563,32.322,0.628,0.003,33.532,1,29.746,29.865
685,23.060513,0.571,31.371,0.609,0.003,32.571,1,29.747,29.896
686,23.092715,0.565,30.970,0.610,0.003,32.165,1,29.749,29.939
687,23.125084,0.567,31.133,0.599,0.003,32.319,1,29.750,29.974
688,23.158466,0.546,32.182,0.612,0.003,33.360,1,29.751,29.973
689,23.192400,0.791,32.474,0.604,0.003,33.889,1,29.750,29.955
690,23.225337,0.551,31.727,0.597,0.004,32.896,1,29.751,29.969
691,23.273174,0.578,46.533,0.612,0.003,47.744,1,29.733,20.903
692,23.297278,0.558,22.879,0.554,0.003,24.009,1,29.745,27.822
693,23.318097,0.539,19.674,0.528,0.002,20.758,1,29.762,32.370
694,23.347217,7.726,20.818,0.696,0.004,29.259,1,29.767,32.796
695,23.383931,11.664,24.299,0.556,0.003,36.538,1,29.763,31.538
696,23.420793,8.291,27.966,0.603,0.003,36.880,1,29.759,30.698
697,23.457560,5.465,30.642,0.609,0.003,36.737,1,29.755,30.143
698,23.490057,1.281,30.553,0.577,0.003,32.433,1,29.757,30.224
699,23.527131,1.735,34.702,0.683,0.003,37.142,1,29.752,29.814
700,23.566503,0.570,38.062,0.602,0.003,39.253,1,29.745,29.312
701,23.598420,0.672,30.587,0.592,0.003,31.870,1,29.747,29.485
702,23.628222,0.663,28.491,0.558,0.003,29.730,1,29.752,29.789
703,23.659239,0.544,29.860,0.607,0.003,31.031,1,29.755,29.961
704,23.690550,0.541,30.110,0.552,0.004,31.222,1,29.758,30.097
705,23.722989,1.300,30.532,0.519,0.003,32.370,1,29.760,30.147
706,23.756381,2.008,30.810,0.535,0.003,33.371,1,29.760,30.134
707,23.790851,2.813,31.069,0.605,0.003,34.507,1,29.759,30.061
708,23.823359,0.873,30.973,0.598,0.003,32.464,1,29.760,30.100
709,23.857191,1.920,31.259,0.743,0.004,33.945,1,29.759,30.064
710,23.889704,1.203,30.507,0.554,0.003,32.282,1,29.761,30.106
711,23.923064,1.901,30.852,0.580,0.003,33.353,1,29.761,30.099
712,23.956684,1.842,31.098,0.562,0.003,33.521,1,29.761,30.083
713,23.990444,1.820,31.324,0.593,0.003,33.757,1,29.761,30.062
714,24.024902,1.053,32.756,0.569,0.003,34.397,1,29.760,30.018
715,24.057332,0.537,31.270,0.606,0.003,32.432,1,29.761,30.048
716,24.090010,0.640,31.374,0.597,0.003,32.632,1,29.763,30.070
717,24.123279,1.804,30.807,0.650,0.003,33.285,1,29.763,30.067
718,24.159045,1.577,33.478,0.761,0.004,35.838,1,29.760,29.983
