frame,timestamp_sec,capture_ms,infer_track_ms,state_ms,display_ms,total_loop_ms,person_count,average_fps,recent_fps
1124,59.309249,0.548,50.952,0.607,0.005,52.128,1,18.968,17.291
1125,59.363474,0.582,52.975,0.652,0.004,54.232,1,18.968,17.363
1126,59.411316,0.579,46.555,0.122,0.003,47.275,0,18.969,17.558
1127,59.462917,0.578,50.850,0.541,0.003,51.987,1,18.970,17.648
1128,59.516637,0.612,52.516,0.604,0.003,53.752,1,18.969,17.698
1129,59.563255,0.551,45.409,0.130,0.003,46.109,0,18.971,17.871
1130,59.610029,0.585,46.010,0.115,0.003,46.728,0,18.973,18.019
1131,59.663282,0.525,52.564,0.612,0.005,53.722,1,18.973,18.046
1132,59.712523,0.645,47.927,0.129,0.003,48.722,0,18.974,18.145
1133,59.759030,0.538,45.787,0.100,0.003,46.441,0,18.976,18.269
1134,59.806419,0.481,46.767,0.126,0.002,47.392,0,18.978,18.372
1135,59.855704,0.558,48.544,0.130,0.003,49.250,0,18.979,18.442
1136,59.903545,0.602,47.057,0.095,0.003,47.770,0,18.980,18.526
1137,59.952796,0.563,48.554,0.125,0.003,49.260,0,18.982,18.586
1138,59.999016,0.531,45.510,0.210,0.002,46.267,0,18.984,18.679
1139,60.045837,0.470,46.103,0.123,0.002,46.713,0,18.985,18.761
